Node Label    RF.M	agnitude	RF.RF1	RF.RF2	RF.RF3	U.Magnitude	U.U1	U.U2	U.U3
1267	0	0	0	0	34,0161	-1,93428	26,9079	-20,7199
1268	0	0	0	0	31,4538	-2,27898	19,758	-24,3674
1269	0	0	0	0	36,3301	-7,23E-01	35,4483	-7,92248
1270	0	0	0	0	35,2347	-1,37826	31,8262	-15,0559
1271	0	0	0	0	33,4501	-1,8982	26,2145	-20,6906
1272	0	0	0	0	31,0156	-2,2384	19,0686	-24,3587
1273	0	0	0	0	35,6331	-7,08E-01	34,7345	-7,92048
1274	0	0	0	0	34,5853	-1,3471	31,1037	-15,0629
1275	0	0	0	0	32,8823	-1,85949	25,4681	-20,7162
1276	0	0	0	0	30,5689	-2,18404	18,3187	-24,3744
1277	0	0	0	0	34,9533	-6,93E-01	34,0343	-7,93241
1278	0	0	0	0	33,9534	-1,31773	30,3882	-15,0883
1279	0	0	0	0	32,3282	-1,8137	24,7092	-20,7673
1280	0	0	0	0	30,1443	-2,13213	17,5533	-24,4134
1281	0	0	0	0	34,2852	-6,79E-01	33,3507	-7,92099
1282	0	0	0	0	33,3462	-1,28955	29,7222	-15,0631
1283	0	0	0	0	31,8211	-1,7705	24,0948	-20,7095
1284	0	0	0	0	29,759	-2,08309	16,9569	-24,3664
1285	0	0	0	0	33,6347	-6,61E-01	32,6796	-7,93093
1286	0	0	0	0	32,7535	-1,25486	29,0578	-15,062
1287	0	0	0	0	31,3269	-1,7244	23,4717	-20,6756
1288	0	0	0	0	29,3771	-2,03279	16,3294	-24,3358
1289	0	0	0	0	32,9998	-6,41E-01	32,0229	-7,94408
1290	0	0	0	0	32,1781	-1,21775	28,4077	-15,0649
1291	0	0	0	0	30,8365	-1,67675	22,8245	-20,6669
1292	0	0	0	0	29,0129	-1,9783	15,689	-24,3247
1293	0	0	0	0	32,3863	-6,19E-01	31,3896	-7,94889
1294	0	0	0	0	31,6176	-1,17891	27,7738	-15,0632
1295	0	0	0	0	30,3674	-1,62723	22,1877	-20,6696
1296	0	0	0	0	28,6639	-1,91706	15,0371	-24,3275
1297	0	0	0	0	31,7912	-5,95E-01	30,7825	-7,92258
1298	0	0	0	0	31,0802	-1,13756	27,1767	-15,037
1299	0	0	0	0	29,9232	-1,56824	21,6035	-20,6452
1300	0	0	0	0	28,3574	-1,85065	14,4588	-24,3241
1301	0	0	0	0	31,2181	-5,72E-01	30,1929	-7,91422
1302	0	0	0	0	30,5556	-1,08886	26,571	-15,048
1303	0	0	0	0	29,488	-1,50699	20,9606	-20,6863
1304	0	0	0	0	28,0542	-1,76787	13,816	-24,3522
1305	0	0	0	0	30,6713	-5,49E-01	29,6226	-7,93249
1306	0	0	0	0	30,0588	-1,04401	25,9765	-15,0885
1307	0	0	0	0	29,0748	-1,43696	20,2974	-20,7675
1308	0	0	0	0	27,7773	-1,68925	13,1414	-24,4137
1309	0	0	0	0	30,1407	-5,27E-01	29,0781	-7,91513
1310	0	0	0	0	29,5907	-1,00123	25,4579	-15,0501
1311	0	0	0	0	28,7024	-1,37112	19,8545	-20,682
1312	0	0	0	0	27,5163	-1,61467	12,7224	-24,345
1313	0	0	0	0	29,637	-5,02E-01	28,5523	-7,92874
1314	0	0	0	0	29,1458	-9,50E-01	24,9435	-15,0466
1315	0	0	0	0	28,349	-1,30354	19,3971	-20,633
1316	0	0	0	0	27,2632	-1,53776	12,2597	-24,3027
1317	0	0	0	0	29,1562	-4,73E-01	28,0475	-7,94978
1318	0	0	0	0	28,7228	-8,97E-01	24,4444	-15,0553
1319	0	0	0	0	28,0033	-1,23457	18,8989	-20,6275
1320	0	0	0	0	27,0302	-1,45908	11,7685	-24,29
1321	0	0	0	0	28,7036	-4,42E-01	27,5758	-7,95459
1322	0	0	0	0	28,3194	-8,43E-01	23,9722	-15,0536
1323	0	0	0	0	27,684	-1,16523	18,4239	-20,6302
1324	0	0	0	0	26,8184	-1,37336	11,2784	-24,2928
1325	0	0	0	0	28,2754	-4,09E-01	27,1403	-7,92039
1326	0	0	0	0	27,9419	-7,86E-01	23,5475	-15,0217
1327	0	0	0	0	27,3888	-1,08493	18,014	-20,6026
1328	0	0	0	0	26,6447	-1,28277	10,8742	-24,2909
1329	0	0	0	0	27,8767	-3,78E-01	26,7288	-7,90837
1330	0	0	0	0	27,5841	-7,20E-01	23,1152	-15,0351
1331	0	0	0	0	27,1118	-1,00221	17,5288	-20,6588
1332	0	0	0	0	26,4824	-1,17336	10,39	-24,3308
1333	0	0	0	0	27,5135	-3,47E-01	26,3429	-7,93258
1334	0	0	0	0	27,2625	-6,61E-01	22,6967	-15,0887
1335	0	0	0	0	26,8649	-9,10E-01	17,0176	-20,7678
1336	0	0	0	0	26,3521	-1,06921	9,86148	-24,414
1337	0	0	0	0	27,1707	-3,18E-01	25,9933	-7,90536
1338	0	0	0	0	26,9686	-6,03E-01	22,3801	-15,0358
1339	0	0	0	0	26,6397	-8,22E-01	16,8044	-20,6546
1340	0	0	0	0	26,1957	-9,70E-01	9,66411	-24,3285
1341	0	0	0	0	26,8617	-2,83E-01	25,6672	-7,91603
1342	0	0	0	0	26,7068	-5,35E-01	22,07	-15,0294
1343	0	0	0	0	26,4337	-7,32E-01	16,5521	-20,5969
1344	0	0	0	0	26,0613	-8,66E-01	9,44272	-24,275
1345	0	0	0	0	26,5874	-2,46E-01	25,3705	-7,94772
1346	0	0	0	0	26,4682	-4,66E-01	21,757	-15,0658
1347	0	0	0	0	26,2515	-6,44E-01	16,2155	-20,6346
1348	0	0	0	0	25,9365	-7,63E-01	9,0762	-24,2846
1349	0	0	0	0	26,3404	-2,05E-01	25,1238	-7,9101
1350	0	0	0	0	26,2555	-3,96E-01	21,5363	-15,0127
1351	0	0	0	0	26,0889	-5,49E-01	16,0333	-20,5734
1352	0	0	0	0	25,8609	-6,54E-01	8,91422	-24,2672
1353	0	0	0	0	26,1304	-1,67E-01	24,9064	-7,90207
1354	0	0	0	0	26,0674	-3,18E-01	21,2985	-15,026
1355	0	0	0	0	25,9551	-4,49E-01	15,7327	-20,6386
1356	0	0	0	0	25,7951	-5,24E-01	8,59364	-24,3159
1357	0	0	0	0	27,1907	1,74211	21,0552	17,1166
1358	0	0	0	0	22,7448	8,71E-01	21,0552	8,5583
1359	0	0	0	0	27,7797	1,74211	21,8105	17,1166
1360	0	0	0	0	23,4457	8,71E-01	21,8105	8,5583
1361	0	0	0	0	28,3765	1,74211	22,5657	17,1166
1362	0	0	0	0	24,1499	8,71E-01	22,5657	8,5583
1363	0	0	0	0	28,9807	1,74211	23,321	17,1166
1364	0	0	0	0	24,857	8,71E-01	23,321	8,5583
1365	0	0	0	0	29,5919	1,74211	24,0762	17,1166
1366	0	0	0	0	25,5669	8,71E-01	24,0762	8,5583
1367	0	0	0	0	26,0195	-1,74092	19,5226	-17,1129
1368	0	0	0	0	21,3331	-8,70E-01	19,5226	-8,55644
1369	0	0	0	0	25,4253	-1,7369	18,7291	-17,1069
1370	0	0	0	0	20,6046	-8,69E-01	18,7253	-8,55328
1371	0	0	0	0	24,835	-1,73523	17,931	-17,0952
1372	0	0	0	0	19,8812	-8,64E-01	17,9293	-8,54717
1373	0	0	0	0	24,2628	-1,7275	17,1357	-17,0899
1374	0	0	0	0	19,1628	-8,60E-01	17,1319	-8,54217
1375	0	0	0	0	23,71	-1,71569	16,3443	-17,0904
1376	0	0	0	0	18,4585	-8,54E-01	16,3412	-8,54118
1377	0	0	0	0	23,1771	-1,70069	15,5594	-17,0936
1378	0	0	0	0	17,7664	-8,46E-01	15,5528	-8,54629
1379	0	0	0	0	22,6661	-1,67708	14,7774	-17,1046
1380	0	0	0	0	17,0944	-8,39E-01	14,7767	-8,55358
1381	0	0	0	0	22,1799	-1,66109	14,0118	-17,1131
1382	0	0	0	0	16,4388	-8,31E-01	14,0118	-8,55653
1383	0	0	0	0	21,6981	-1,64121	13,2583	-17,0978
1384	0	0	0	0	15,791	-8,20E-01	13,251	-8,54952
1385	0	0	0	0	21,2262	-1,61839	12,5094	-17,0718
1386	0	0	0	0	15,1577	-8,07E-01	12,4999	-8,53564
1387	0	0	0	0	20,7903	-1,59223	11,7676	-17,0653
1388	0	0	0	0	14,5474	-7,93E-01	11,7602	-8,52625
1389	0	0	0	0	20,3892	-1,56259	11,04	-17,0703
1390	0	0	0	0	13,9663	-7,76E-01	11,0279	-8,53471
1391	0	0	0	0	20,0258	-1,52318	10,3184	-17,0951
1392	0	0	0	0	13,4194	-7,63E-01	10,3149	-8,54987
1393	0	0	0	0	19,689	-1,49457	9,62085	-17,1132
1394	0	0	0	0	12,8971	-7,47E-01	9,62085	-8,5566
1395	0	0	0	0	19,3412	-1,46164	8,94422	-17,0864
1396	0	0	0	0	12,3837	-7,30E-01	8,93382	-8,54462
1397	0	0	0	0	19,0001	-1,42347	8,27976	-17,0418
1398	0	0	0	0	11,8915	-7,10E-01	8,2661	-8,51915
1399	0	0	0	0	18,7057	-1,38289	7,62643	-17,0243
1400	0	0	0	0	11,431	-6,88E-01	7,61266	-8,49954
1401	0	0	0	0	18,4532	-1,33697	6,99198	-17,0249
1402	0	0	0	0	11,017	-6,65E-01	6,97895	-8,49855
1403	0	0	0	0	18,2407	-1,28913	6,37911	-17,0402
1404	0	0	0	0	10,65	-6,38E-01	6,36048	-8,51826
1405	0	0	0	0	18,0763	-1,22902	5,7774	-17,0841
1406	0	0	0	0	10,3291	-6,16E-01	5,77009	-8,54492
1407	0	0	0	0	17,9277	-1,18412	5,20894	-17,1134
1408	0	0	0	0	10,035	-5,92E-01	5,20894	-8,55669
1409	0	0	0	0	17,7395	-1,13562	4,67237	-17,0754
1410	0	0	0	0	9,7444	-5,67E-01	4,65842	-8,53996
1411	0	0	0	0	17,5467	-1,0778	4,15706	-17,0131
1412	0	0	0	0	9,47222	-5,38E-01	4,13693	-8,50406
1413	0	0	0	0	17,4081	-1,01954	3,65733	-16,989
1414	0	0	0	0	9,23826	-5,06E-01	3,6382	-8,4766
1415	0	0	0	0	17,3118	-9,55E-01	3,18458	-16,9896
1416	0	0	0	0	9,06011	-4,74E-01	3,16618	-8,47561
1417	0	0	0	0	17,2539	-8,90E-01	2,7415	-17,0114
1418	0	0	0	0	8,93723	-4,37E-01	2,7164	-8,50318
1419	0	0	0	0	17,2481	-8,10E-01	2,31403	-17,073
1420	0	0	0	0	8,85474	-4,07E-01	2,30318	-8,54026
1421	0	0	0	0	17,2382	-7,49E-01	1,9289	-17,1136
1422	0	0	0	0	8,7795	-3,75E-01	1,9289	-8,55679
1423	0	0	0	0	17,1551	-6,86E-01	1,58579	-17,0679
1424	0	0	0	0	8,68692	-3,41E-01	1,56885	-8,53728
1425	0	0	0	0	17,0542	-6,06E-01	1,27357	-16,9958
1426	0	0	0	0	8,59301	-3,04E-01	1,24439	-8,497
1427	0	0	0	0	17,0153	-5,29E-01	9,80E-01	-16,9788
1428	0	0	0	0	8,52951	-2,61E-01	9,59E-01	-8,47139
1429	0	0	0	0	17,0157	-4,49E-01	7,27E-01	-16,9942
1430	0	0	0	0	8,52718	-2,16E-01	6,95E-01	-8,49606
1431	0	0	0	0	17,076	-3,53E-01	4,91E-01	-17,0652
1432	0	0	0	0	8,5529	-1,79E-01	4,78E-01	-8,53764
1433	0	0	0	0	22,7448	-8,71E-01	21,0552	-8,5583
1434	0	0	0	0	27,1907	-1,74211	21,0552	-17,1166
1435	0	0	0	0	23,4457	-8,71E-01	21,8105	-8,5583
1436	0	0	0	0	27,7797	-1,74211	21,8105	-17,1166
1437	0	0	0	0	24,1499	-8,71E-01	22,5657	-8,5583
1438	0	0	0	0	28,3765	-1,74211	22,5657	-17,1166
1439	0	0	0	0	24,857	-8,71E-01	23,321	-8,5583
1440	0	0	0	0	28,9807	-1,74211	23,321	-17,1166
1441	0	0	0	0	25,5669	-8,71E-01	24,0762	-8,5583
1442	0	0	0	0	29,5919	-1,74211	24,0762	-17,1166
1443	0	0	0	0	8,55709	9,56E-02	1,72E-01	8,55483
1444	0	0	0	0	17,1116	1,91E-01	1,72E-01	17,1097
1445	0	0	0	0	8,53755	4,89E-02	4,60E-02	8,53728
1446	0	0	0	0	17,0638	1,02E-01	6,76E-02	17,0634
1447	0	0	0	0	8,52405	-6,88E-03	-2,75E-02	8,524
1448	0	0	0	0	17,0067	-4,86E-03	1,34E-02	17,0067
1449	0	0	0	0	8,53865	-5,84E-02	-4,34E-02	8,53834
1450	0	0	0	0	17,0612	-1,21E-01	-2,63E-02	17,0607
1451	0	0	0	0	110,407	1,79E-02	-110,395	1,60403
1452	0	0	0	0	103,074	3,59E-02	-103,024	3,20806
1453	0	0	0	0	95,774	5,38E-02	-95,6531	4,81209
1454	0	0	0	0	88,5148	7,17E-02	-88,2819	6,41612
1455	0	0	0	0	81,3074	8,96E-02	-80,9108	8,02015
1456	0	0	0	0	74,1669	1,08E-01	-73,5397	9,62419
1457	0	0	0	0	67,1146	1,25E-01	-66,1686	11,2282
1458	0	0	0	0	60,1816	1,43E-01	-58,7974	12,8322
1459	0	0	0	0	53,4144	1,61E-01	-51,4263	14,4363
1460	0	0	0	0	46,8848	1,79E-01	-44,0552	16,0403
1461	0	0	0	0	40,7073	1,97E-01	-36,6841	17,6443
1462	0	0	0	0	35,0684	2,15E-01	-29,3129	19,2484
1463	0	0	0	0	30,2708	2,33E-01	-21,9418	20,8524
1464	0	0	0	0	26,7705	2,51E-01	-14,5707	22,4564
1465	0	0	0	0	25,116	2,69E-01	-7,19957	24,0605
1466	0	0	0	0	110,52	8,91E-03	-110,508	1,61929
1467	0	0	0	0	103,174	1,67E-02	-103,123	3,2263
1468	0	0	0	0	95,8726	2,54E-02	-95,7508	4,83067
1469	0	0	0	0	88,6144	3,38E-02	-88,3805	6,43454
1470	0	0	0	0	81,4072	4,23E-02	-81,0093	8,03847
1471	0	0	0	0	74,268	5,08E-02	-73,6394	9,64204
1472	0	0	0	0	67,2144	5,92E-02	-66,2669	11,246
1473	0	0	0	0	60,2828	6,78E-02	-58,8975	12,8491
1474	0	0	0	0	53,5123	7,63E-02	-51,5236	14,4527
1475	0	0	0	0	46,9834	8,51E-02	-44,1552	16,0546
1476	0	0	0	0	40,7988	9,35E-02	-36,7799	17,6571
1477	0	0	0	0	35,1552	1,03E-01	-29,4122	19,2561
1478	0	0	0	0	30,3423	1,11E-01	-22,0402	20,8536
1479	0	0	0	0	26,8124	1,23E-01	-14,6653	22,4459
1480	0	0	0	0	25,1165	1,37E-01	-7,30135	24,0315
1481	0	0	0	0	110,624	-8,51E-04	-110,612	1,61544
1482	0	0	0	0	103,261	-2,01E-03	-103,21	3,22684
1483	0	0	0	0	95,9574	-3,05E-03	-95,8356	4,83179
1484	0	0	0	0	88,6988	-4,11E-03	-88,465	6,43562
1485	0	0	0	0	81,4937	-5,12E-03	-81,0962	8,03904
1486	0	0	0	0	74,3522	-6,18E-03	-73,7243	9,64296
1487	0	0	0	0	67,3011	-7,16E-03	-66,3548	11,2461
1488	0	0	0	0	60,3646	-8,26E-03	-58,981	12,8499
1489	0	0	0	0	53,5979	-9,15E-03	-51,6128	14,452
1490	0	0	0	0	47,0603	-1,04E-02	-44,237	16,0549
1491	0	0	0	0	40,8787	-1,11E-02	-36,8698	17,6546
1492	0	0	0	0	35,2226	-1,30E-02	-29,4943	19,2541
1493	0	0	0	0	30,4024	-1,30E-02	-22,1286	20,8479
1494	0	0	0	0	26,8588	-1,56E-02	-14,7635	22,4373
1495	0	0	0	0	25,1252	-7,48E-03	-7,36725	24,0208
1496	0	0	0	0	110,643	-1,09E-02	-110,632	1,6115
1497	0	0	0	0	103,299	-2,08E-02	-103,249	3,21773
1498	0	0	0	0	95,9935	-3,15E-02	-95,8723	4,82293
1499	0	0	0	0	88,7362	-4,20E-02	-88,5032	6,42654
1500	0	0	0	0	81,5285	-5,26E-02	-81,132	8,03047
1501	0	0	0	0	74,3885	-6,31E-02	-73,7619	9,63407
1502	0	0	0	0	67,3339	-7,37E-02	-66,3894	11,238
1503	0	0	0	0	60,4009	-8,42E-02	-59,02	12,8411
1504	0	0	0	0	53,6282	-9,49E-02	-51,6461	14,4448
1505	0	0	0	0	47,0959	-1,05E-01	-44,2777	16,0467
1506	0	0	0	0	40,906	-1,17E-01	-36,9026	17,649
1507	0	0	0	0	35,2537	-1,27E-01	-29,5347	19,2485
1508	0	0	0	0	30,4262	-1,39E-01	-22,1614	20,8471
1509	0	0	0	0	26,8794	-1,49E-01	-14,7948	22,4409
1510	0	0	0	0	25,1526	-1,62E-01	-7,41883	24,0331
1511	0	0	0	0	27,0692	-2,44817	12,1501	-24,065
1512	0	0	0	0	23,0765	-2,28496	4,77755	-22,4607
1513	0	0	0	0	21,124	-2,12175	-2,59496	-20,8563
1514	0	0	0	0	21,7675	-1,95854	-9,96747	-19,252
1515	0	0	0	0	24,806	-1,79533	-17,34	-17,6477
1516	0	0	0	0	29,5086	-1,63211	-24,7125	-16,0433
1517	0	0	0	0	35,2149	-1,4689	-32,085	-14,439
1518	0	0	0	0	41,513	-1,30569	-39,4575	-12,8347
1519	0	0	0	0	48,1713	-1,14248	-46,83	-11,2303
1520	0	0	0	0	55,0594	-9,79E-01	-54,2025	-9,626
1521	0	0	0	0	62,1007	-8,16E-01	-61,5751	-8,02166
1522	0	0	0	0	69,2486	-6,53E-01	-68,9476	-6,41733
1523	0	0	0	0	76,4733	-4,90E-01	-76,3201	-4,813
1524	0	0	0	0	83,7547	-3,26E-01	-83,6926	-3,20867
1525	0	0	0	0	91,0794	-1,63E-01	-91,0651	-1,60433
1526	0	0	0	0	26,7203	-2,44108	11,3684	-24,0577
1527	0	0	0	0	22,9258	-2,27552	4,00233	-22,4587
1528	0	0	0	0	21,2328	-2,11001	-3,36889	-20,8574
1529	0	0	0	0	22,1347	-1,94689	-10,7407	-19,2559
1530	0	0	0	0	25,3557	-1,78409	-18,1133	-17,6532
1531	0	0	0	0	30,1622	-1,62169	-25,4856	-16,0503
1532	0	0	0	0	35,9237	-1,45948	-32,8584	-14,4466
1533	0	0	0	0	42,2508	-1,29724	-40,2306	-12,8429
1534	0	0	0	0	48,9254	-1,13511	-47,6035	-11,2388
1535	0	0	0	0	55,8221	-9,73E-01	-54,9757	-9,63482
1536	0	0	0	0	62,8688	-8,11E-01	-62,3486	-8,03057
1537	0	0	0	0	70,0193	-6,49E-01	-69,7207	-6,4264
1538	0	0	0	0	77,2465	-4,87E-01	-77,0943	-4,82192
1539	0	0	0	0	84,5295	-3,24E-01	-84,4676	-3,21731
1540	0	0	0	0	91,8612	-1,62E-01	-91,847	-1,6116
1541	0	0	0	0	26,3818	-2,43569	10,5572	-24,0543
1542	0	0	0	0	22,7936	-2,26239	3,19872	-22,4544
1543	0	0	0	0	21,3716	-2,09739	-4,16974	-20,8557
1544	0	0	0	0	22,531	-1,9339	-11,5396	-19,2547
1545	0	0	0	0	25,931	-1,77211	-18,9113	-17,6533
1546	0	0	0	0	30,8391	-1,61084	-26,2837	-16,0506
1547	0	0	0	0	36,6542	-1,44965	-33,6555	-14,4477
1548	0	0	0	0	43,0113	-1,28865	-41,0286	-12,844
1549	0	0	0	0	49,7014	-1,12753	-48,4005	-11,2404
1550	0	0	0	0	56,6081	-9,67E-01	-55,7735	-9,63634
1551	0	0	0	0	63,6595	-8,05E-01	-63,1455	-8,03238
1552	0	0	0	0	70,8141	-6,44E-01	-70,5188	-6,42807
1553	0	0	0	0	78,043	-4,83E-01	-77,8923	-4,82355
1554	0	0	0	0	85,3313	-3,22E-01	-85,27	-3,2183
1555	0	0	0	0	92,6738	-1,61E-01	-92,6597	-1,6097
1556	0	0	0	0	26,0699	-2,42343	9,75873	-24,0528
1557	0	0	0	0	22,691	-2,24956	2,38501	-22,4529
1558	0	0	0	0	21,5398	-2,08303	-4,98008	-20,8524
1559	0	0	0	0	22,9541	-1,92061	-12,3515	-19,2521
1560	0	0	0	0	26,5252	-1,75994	-19,7224	-17,6498
1561	0	0	0	0	31,5301	-1,59968	-27,0935	-16,0477
1562	0	0	0	0	37,3983	-1,43984	-34,4663	-14,4443
1563	0	0	0	0	43,7829	-1,27985	-41,8379	-12,8411
1564	0	0	0	0	50,4901	-1,11998	-49,211	-11,2372
1565	0	0	0	0	57,4051	-9,60E-01	-56,5829	-9,63348
1566	0	0	0	0	64,463	-8,00E-01	-63,956	-8,02932
1567	0	0	0	0	71,6205	-6,40E-01	-71,3288	-6,42512
1568	0	0	0	0	78,8522	-4,80E-01	-78,7032	-4,82059
1569	0	0	0	0	86,1431	-3,20E-01	-86,0825	-3,21462
1570	0	0	0	0	93,4819	-1,60E-01	-93,4679	-1,60817
1571	0	0	0	0	25,7822	-2,40653	8,96155	-24,0545
1572	0	0	0	0	22,619	-2,2341	1,58504	-22,4525
1573	0	0	0	0	21,7395	-2,0682	-5,79248	-20,8512
1574	0	0	0	0	23,3964	-1,90755	-13,1625	-19,2484
1575	0	0	0	0	27,1303	-1,74765	-20,533	-17,6463
1576	0	0	0	0	32,2273	-1,58886	-27,9052	-16,0429
1577	0	0	0	0	38,1441	-1,42992	-35,2763	-14,4398
1578	0	0	0	0	44,5572	-1,27122	-42,6494	-12,836
1579	0	0	0	0	51,2788	-1,11234	-50,0211	-11,2324
1580	0	0	0	0	58,204	-9,54E-01	-57,3942	-9,6283
1581	0	0	0	0	65,2665	-7,95E-01	-64,7665	-8,02432
1582	0	0	0	0	72,4279	-6,36E-01	-72,14	-6,42002
1583	0	0	0	0	79,6616	-4,77E-01	-79,5145	-4,81532
1584	0	0	0	0	86,9494	-3,18E-01	-86,8895	-3,21082
1585	0	0	0	0	94,2784	-1,59E-01	-94,2646	-1,6054
1586	0	0	0	0	25,5216	-2,3862	8,17824	-24,0577
1587	0	0	0	0	22,5776	-2,21514	7,86E-01	-22,4549
1588	0	0	0	0	21,963	-2,05441	-6,58983	-20,8501
1589	0	0	0	0	23,8526	-1,89405	-13,9609	-19,2472
1590	0	0	0	0	27,7379	-1,73611	-21,3331	-17,643
1591	0	0	0	0	32,9192	-1,578	-28,7039	-16,0396
1592	0	0	0	0	38,8837	-1,42037	-36,0769	-14,4356
1593	0	0	0	0	45,3214	-1,26257	-43,4486	-12,8319
1594	0	0	0	0	52,0588	-1,10484	-50,8216	-11,2278
1595	0	0	0	0	58,9917	-9,47E-01	-58,1937	-9,62382
1596	0	0	0	0	66,0601	-7,89E-01	-65,5668	-8,01961
1597	0	0	0	0	73,224	-6,31E-01	-72,9397	-6,41536
1598	0	0	0	0	80,4588	-4,74E-01	-80,3134	-4,81098
1599	0	0	0	0	87,7454	-3,16E-01	-87,6862	-3,20653
1600	0	0	0	0	95,0693	-1,58E-01	-95,0556	-1,60339
1601	0	0	0	0	25,2824	-2,35808	7,38997	-24,063
1602	0	0	0	0	22,5638	-2,1991	7,94E-03	-22,4564
1603	0	0	0	0	22,2082	-2,03887	-7,36345	-20,8525
1604	0	0	0	0	24,3144	-1,88174	-14,7373	-19,2473
1605	0	0	0	0	28,338	-1,72436	-22,1084	-17,6433
1606	0	0	0	0	33,5984	-1,56766	-29,4814	-16,0388
1607	0	0	0	0	39,6045	-1,41085	-36,8533	-14,4348
1608	0	0	0	0	46,0669	-1,25415	-44,2263	-12,8305
1609	0	0	0	0	52,8171	-1,09741	-51,5985	-11,2264
1610	0	0	0	0	59,7586	-9,41E-01	-58,9714	-9,62215
1611	0	0	0	0	66,8312	-7,84E-01	-66,3438	-8,01796
1612	0	0	0	0	73,9979	-6,27E-01	-73,7168	-6,41366
1613	0	0	0	0	81,2331	-4,70E-01	-81,0893	-4,80937
1614	0	0	0	0	88,5212	-3,14E-01	-88,4626	-3,20506
1615	0	0	0	0	95,8458	-1,57E-01	-95,8323	-1,60123
1616	0	0	0	0	25,0733	-2,33591	6,63925	-24,0653
1617	0	0	0	0	22,5784	-2,18018	-7,33E-01	-22,4609
1618	0	0	0	0	22,4678	-2,02446	-8,10594	-20,8566
1619	0	0	0	0	24,7735	-1,86873	-15,4785	-19,2522
1620	0	0	0	0	28,9233	-1,713	-22,8511	-17,6479
1621	0	0	0	0	34,2533	-1,55727	-30,2237	-16,0435
1622	0	0	0	0	40,2981	-1,40155	-37,5963	-14,4392
1623	0	0	0	0	46,7813	-1,24582	-44,9689	-12,8348
1624	0	0	0	0	53,5438	-1,09009	-52,3415	-11,2305
1625	0	0	0	0	60,4922	-9,34E-01	-59,7141	-9,6261
1626	0	0	0	0	67,569	-7,79E-01	-67,0867	-8,02175
1627	0	0	0	0	74,7379	-6,23E-01	-74,4593	-6,4174
1628	0	0	0	0	81,9746	-4,67E-01	-81,8318	-4,81305
1629	0	0	0	0	89,2627	-3,11E-01	-89,2044	-3,2087
1630	0	0	0	0	96,5905	-1,56E-01	-96,577	-1,60435
1631	0	0	0	0	24,8719	-2,30561	5,89516	-24,0529
1632	0	0	0	0	22,6067	-2,14872	-1,47189	-22,4561
1633	0	0	0	0	22,7422	-1,99252	-8,84486	-20,8568
1634	0	0	0	0	25,2413	-1,83883	-16,2153	-19,2564
1635	0	0	0	0	29,5116	-1,68481	-23,5884	-17,6546
1636	0	0	0	0	34,9082	-1,53183	-30,9609	-16,0518
1637	0	0	0	0	40,9891	-1,37832	-38,3333	-14,4486
1638	0	0	0	0	47,4927	-1,22531	-45,7063	-12,8449
1639	0	0	0	0	54,2665	-1,07199	-53,0787	-11,2411
1640	0	0	0	0	61,2217	-9,19E-01	-60,4514	-9,63702
1641	0	0	0	0	68,3024	-7,66E-01	-67,824	-8,03291
1642	0	0	0	0	75,4731	-6,13E-01	-75,1963	-6,42876
1643	0	0	0	0	82,712	-4,59E-01	-82,5699	-4,82428
1644	0	0	0	0	90,0017	-3,06E-01	-89,9436	-3,21964
1645	0	0	0	0	97,3375	-1,53E-01	-97,324	-1,61364
1646	0	0	0	0	24,6911	-2,27377	5,131	-24,0448
1647	0	0	0	0	22,6589	-2,11254	-2,23705	-22,449
1648	0	0	0	0	23,0411	-1,95932	-9,60223	-20,8531
1649	0	0	0	0	25,7316	-1,80649	-16,974	-19,2545
1650	0	0	0	0	30,1175	-1,65639	-24,3445	-17,6539
1651	0	0	0	0	35,5791	-1,50517	-31,7164	-16,0523
1652	0	0	0	0	41,6965	-1,35507	-39,0893	-14,4496
1653	0	0	0	0	48,2198	-1,2042	-46,4615	-12,8465
1654	0	0	0	0	55,0061	-1,05389	-53,8345	-11,2428
1655	0	0	0	0	61,9677	-9,03E-01	-61,2068	-9,63914
1656	0	0	0	0	69,0525	-7,53E-01	-68,5793	-8,03519
1657	0	0	0	0	76,2263	-6,02E-01	-75,9521	-6,43104
1658	0	0	0	0	83,4668	-4,52E-01	-83,3259	-4,82656
1659	0	0	0	0	90,7617	-3,01E-01	-90,7041	-3,22112
1660	0	0	0	0	98,1124	-1,51E-01	-98,099	-1,6115
1661	0	0	0	0	24,5398	-2,23497	4,37973	-24,0422
1662	0	0	0	0	22,74	-2,07648	-2,99339	-22,4463
1663	0	0	0	0	23,3631	-1,92294	-10,3653	-20,8494
1664	0	0	0	0	26,2339	-1,77534	-17,7337	-19,2504
1665	0	0	0	0	30,7304	-1,62632	-25,1034	-17,6503
1666	0	0	0	0	36,2548	-1,47922	-32,4757	-16,0484
1667	0	0	0	0	42,406	-1,33092	-39,8473	-14,4461
1668	0	0	0	0	48,9502	-1,18345	-47,2206	-12,8428
1669	0	0	0	0	55,7473	-1,0353	-54,5927	-11,2395
1670	0	0	0	0	62,7165	-8,88E-01	-61,9656	-9,63569
1671	0	0	0	0	69,8053	-7,40E-01	-69,3377	-8,03188
1672	0	0	0	0	76,982	-5,92E-01	-76,7109	-6,4277
1673	0	0	0	0	84,2247	-4,44E-01	-84,0853	-4,82317
1674	0	0	0	0	91,5233	-2,96E-01	-91,4663	-3,21697
