Node Label    RF.Ma	gnitude	RF.RF1	RF.RF2	RF.RF3	U.Magnitude	U.U1	U.U2	U.U3
1719	0	0	0	0	167,003	-2,68E-01	166,934	4,79697
1720	0	0	0	0	178,19	-1,24E-01	178,174	2,35093
1721	0	0	0	0	41,836	-2,08788	20,137	36,6114
1722	0	0	0	0	46,4222	-1,94317	31,3792	34,1554
1723	0	0	0	0	53,1514	-1,80052	42,6247	31,7011
1724	0	0	0	0	61,3163	-1,65918	53,8649	29,2491
1725	0	0	0	0	70,4236	-1,51899	65,1077	26,7985
1726	0	0	0	0	80,1486	-1,37882	76,348	24,3493
1727	0	0	0	0	90,2939	-1,23926	87,5888	21,9011
1728	0	0	0	0	100,732	-1,0995	98,8295	19,4534
1729	0	0	0	0	111,38	-9,60E-01	110,07	17,0064
1730	0	0	0	0	122,184	-8,20E-01	121,311	14,5595
1731	0	0	0	0	133,105	-6,81E-01	132,551	12,1133
1732	0	0	0	0	144,117	-5,41E-01	143,791	9,66697
1733	0	0	0	0	155,198	-4,02E-01	155,03	7,2216
1734	0	0	0	0	166,336	-2,62E-01	166,267	4,77658
1735	0	0	0	0	177,511	-1,23E-01	177,495	2,33378
1736	0	0	0	0	41,5164	-2,03195	19,4493	36,6225
1737	0	0	0	0	45,9658	-1,88637	30,6951	34,163
1738	0	0	0	0	52,6041	-1,74592	41,9407	31,7036
1739	0	0	0	0	60,7221	-1,60875	53,1902	29,2471
1740	0	0	0	0	69,7975	-1,47219	64,4332	26,7932
1741	0	0	0	0	79,5065	-1,33715	75,6768	24,3418
1742	0	0	0	0	89,6411	-1,20164	86,9185	21,8917
1743	0	0	0	0	100,072	-1,0668	98,1593	19,4431
1744	0	0	0	0	110,717	-9,32E-01	109,401	16,995
1745	0	0	0	0	121,518	-7,97E-01	120,641	14,5479
1746	0	0	0	0	132,438	-6,62E-01	131,882	12,101
1747	0	0	0	0	143,447	-5,27E-01	143,12	9,65519
1748	0	0	0	0	154,526	-3,92E-01	154,357	7,21011
1749	0	0	0	0	165,654	-2,56E-01	165,585	4,76727
1750	0	0	0	0	176,803	-1,21E-01	176,788	2,33069
1751	0	0	0	0	41,2099	-1,97072	18,7857	36,6261
1752	0	0	0	0	45,5152	-1,82586	30,0172	34,1654
1753	0	0	0	0	52,0689	-1,68965	41,2687	31,705
1754	0	0	0	0	60,1305	-1,55579	52,5157	29,2466
1755	0	0	0	0	69,1782	-1,42521	63,7635	26,7919
1756	0	0	0	0	78,8689	-1,29398	75,0083	24,339
1757	0	0	0	0	88,9924	-1,16399	86,2507	21,8886
1758	0	0	0	0	99,4175	-1,03334	97,493	19,4391
1759	0	0	0	0	110,057	-9,03E-01	108,734	16,9909
1760	0	0	0	0	120,856	-7,73E-01	119,975	14,5431
1761	0	0	0	0	131,773	-6,42E-01	131,215	12,0964
1762	0	0	0	0	142,781	-5,12E-01	142,454	9,65033
1763	0	0	0	0	153,856	-3,81E-01	153,687	7,20599
1764	0	0	0	0	164,976	-2,51E-01	164,907	4,76484
1765	0	0	0	0	176,128	-1,19E-01	176,113	2,32655
1766	0	0	0	0	40,9132	-1,9029	18,1455	36,6198
1767	0	0	0	0	45,0882	-1,76412	29,3744	34,1611
1768	0	0	0	0	51,5473	-1,63059	40,6138	31,7015
1769	0	0	0	0	59,5589	-1,50407	51,8622	29,2456
1770	0	0	0	0	68,5755	-1,37678	63,1107	26,7906
1771	0	0	0	0	78,2468	-1,25166	74,3546	24,339
1772	0	0	0	0	88,36	-1,12558	85,5986	21,8883
1773	0	0	0	0	98,7766	-1,00022	96,8398	19,4393
1774	0	0	0	0	109,413	-8,74E-01	108,082	16,9909
1775	0	0	0	0	120,208	-7,49E-01	119,322	14,5434
1776	0	0	0	0	131,124	-6,23E-01	130,563	12,0964
1777	0	0	0	0	142,13	-4,97E-01	141,801	9,65037
1778	0	0	0	0	153,205	-3,71E-01	153,035	7,2059
1779	0	0	0	0	164,328	-2,44E-01	164,259	4,76359
1780	0	0	0	0	175,49	-1,18E-01	175,475	2,324
1781	0	0	0	0	40,6325	-1,83358	17,5414	36,6052
1782	0	0	0	0	44,6744	-1,69749	28,7541	34,1485
1783	0	0	0	0	51,0537	-1,57491	39,9927	31,6952
1784	0	0	0	0	59,0152	-1,45091	51,2415	29,2405
1785	0	0	0	0	67,9981	-1,33044	62,4844	26,7894
1786	0	0	0	0	77,6526	-1,20879	73,73	24,3384
1787	0	0	0	0	87,752	-1,08817	84,9711	21,8895
1788	0	0	0	0	98,1628	-9,67E-01	96,2136	19,4408
1789	0	0	0	0	108,793	-8,46E-01	107,454	16,9931
1790	0	0	0	0	119,586	-7,25E-01	118,696	14,5457
1791	0	0	0	0	130,5	-6,03E-01	129,936	12,0988
1792	0	0	0	0	141,506	-4,82E-01	141,176	9,65269
1793	0	0	0	0	152,583	-3,61E-01	152,412	7,20731
1794	0	0	0	0	163,715	-2,40E-01	163,645	4,76324
1795	0	0	0	0	174,883	-1,16E-01	174,868	2,32189
1796	0	0	0	0	40,3545	-1,75495	16,9435	36,5832
1797	0	0	0	0	44,2879	-1,6378	28,1703	34,1346
1798	0	0	0	0	50,594	-1,51738	39,4163	31,6829
1799	0	0	0	0	58,5026	-1,40118	50,655	29,2345
1800	0	0	0	0	67,4588	-1,28386	61,9	26,7851
1801	0	0	0	0	77,0919	-1,16763	73,1402	24,3372
1802	0	0	0	0	87,1819	-1,05085	84,3827	21,8892
1803	0	0	0	0	97,5841	-9,34E-01	95,6232	19,442
1804	0	0	0	0	108,211	-8,18E-01	106,865	16,9948
1805	0	0	0	0	119	-7,01E-01	118,106	14,548
1806	0	0	0	0	129,913	-5,84E-01	129,347	12,1014
1807	0	0	0	0	140,919	-4,67E-01	140,587	9,65501
1808	0	0	0	0	151,999	-3,51E-01	151,827	7,20907
1809	0	0	0	0	163,135	-2,33E-01	163,065	4,76349
1810	0	0	0	0	174,318	-1,17E-01	174,303	2,31846
1811	0	0	0	0	40,1064	-1,68881	16,3944	36,5635
1812	0	0	0	0	43,9341	-1,57644	27,6356	34,1174
1813	0	0	0	0	50,1658	-1,46408	38,8767	31,6712
1814	0	0	0	0	58,0321	-1,35172	50,1179	29,225
1815	0	0	0	0	66,9595	-1,23936	61,359	26,7788
1816	0	0	0	0	76,5776	-1,12699	72,6002	24,3326
1817	0	0	0	0	86,6569	-1,01463	83,8413	21,8864
1818	0	0	0	0	97,0537	-9,02E-01	95,0825	19,4402
1819	0	0	0	0	107,676	-7,90E-01	106,324	16,9941
1820	0	0	0	0	118,463	-6,78E-01	117,565	14,5479
1821	0	0	0	0	129,374	-5,65E-01	128,806	12,1017
1822	0	0	0	0	140,38	-4,53E-01	140,047	9,65549
1823	0	0	0	0	151,46	-3,40E-01	151,288	7,20931
1824	0	0	0	0	162,599	-2,28E-01	162,529	4,76312
1825	0	0	0	0	173,786	-1,16E-01	173,771	2,31693
1826	0	0	0	0	39,9126	-1,61475	15,8643	36,5887
1827	0	0	0	0	43,6095	-1,50238	27,1046	34,1302
1828	0	0	0	0	49,76	-1,39313	38,3526	31,6731
1829	0	0	0	0	57,575	-1,28457	49,5929	29,2195
1830	0	0	0	0	66,4761	-1,17762	60,8376	26,7672
1831	0	0	0	0	76,0772	-1,07045	72,0783	24,3169
1832	0	0	0	0	86,1473	-9,64E-01	83,3201	21,8677
1833	0	0	0	0	96,5386	-8,58E-01	94,5614	19,4194
1834	0	0	0	0	107,157	-7,51E-01	105,802	16,9719
1835	0	0	0	0	117,943	-6,45E-01	117,044	14,5246
1836	0	0	0	0	128,853	-5,39E-01	128,284	12,0781
1837	0	0	0	0	139,859	-4,32E-01	139,526	9,63154
1838	0	0	0	0	150,935	-3,26E-01	150,764	7,1862
1839	0	0	0	0	162,071	-2,20E-01	162,001	4,74136
1840	0	0	0	0	173,242	-1,13E-01	173,227	2,29925
1841	0	0	0	0	39,716	-1,53237	15,3236	36,6088
1842	0	0	0	0	43,2849	-1,42281	26,5653	34,1445
1843	0	0	0	0	49,3474	-1,31661	37,812	31,681
1844	0	0	0	0	57,1204	-1,2146	49,0654	29,2206
1845	0	0	0	0	65,9913	-1,11259	60,31	26,7642
1846	0	0	0	0	75,5794	-1,01262	71,5557	24,3106
1847	0	0	0	0	85,64	-9,12E-01	82,7984	21,859
1848	0	0	0	0	96,0257	-8,12E-01	94,0402	19,4093
1849	0	0	0	0	106,642	-7,12E-01	105,282	16,9604
1850	0	0	0	0	117,425	-6,12E-01	116,523	14,5127
1851	0	0	0	0	128,335	-5,12E-01	127,765	12,0653
1852	0	0	0	0	139,336	-4,12E-01	139,003	9,6194
1853	0	0	0	0	150,41	-3,12E-01	150,239	7,17452
1854	0	0	0	0	161,533	-2,11E-01	161,463	4,73257
1855	0	0	0	0	172,672	-1,11E-01	172,656	2,29857
1856	0	0	0	0	39,5274	-1,44558	14,8127	36,6184
1857	0	0	0	0	42,9684	-1,33743	26,0408	34,1522
1858	0	0	0	0	48,9536	-1,23849	37,2947	31,6863
1859	0	0	0	0	56,674	-1,14091	48,5451	29,2234
1860	0	0	0	0	65,5218	-1,04739	59,7966	26,7652
1861	0	0	0	0	75,0936	-9,53E-01	71,0435	24,3097
1862	0	0	0	0	85,1453	-8,60E-01	82,2875	21,8574
1863	0	0	0	0	95,5261	-7,66E-01	93,5309	19,4065
1864	0	0	0	0	106,138	-6,72E-01	104,773	16,9574
1865	0	0	0	0	116,92	-5,79E-01	116,015	14,5088
1866	0	0	0	0	127,827	-4,85E-01	127,255	12,0617
1867	0	0	0	0	138,828	-3,91E-01	138,494	9,61546
1868	0	0	0	0	149,897	-2,97E-01	149,725	7,17164
1869	0	0	0	0	161,009	-2,04E-01	160,939	4,73203
1870	0	0	0	0	172,149	-1,09E-01	172,133	2,29638
1871	0	0	0	0	39,3447	-1,35126	14,337	36,6146
1872	0	0	0	0	42,6763	-1,25157	25,5626	34,1504
1873	0	0	0	0	48,5785	-1,15635	36,8046	31,6852
1874	0	0	0	0	56,2553	-1,06899	48,0565	29,2248
1875	0	0	0	0	65,0762	-9,80E-01	59,3086	26,7663
1876	0	0	0	0	74,6313	-8,94E-01	70,5546	24,3121
1877	0	0	0	0	84,6746	-8,06E-01	81,8004	21,8595
1878	0	0	0	0	95,0482	-7,20E-01	93,0427	19,4091
1879	0	0	0	0	105,658	-6,32E-01	104,286	16,9596
1880	0	0	0	0	116,436	-5,45E-01	115,527	14,5114
1881	0	0	0	0	127,342	-4,58E-01	126,768	12,0639
1882	0	0	0	0	138,342	-3,71E-01	138,007	9,6178
1883	0	0	0	0	149,41	-2,84E-01	149,238	7,17382
1884	0	0	0	0	160,526	-1,95E-01	160,456	4,73309
1885	0	0	0	0	171,676	-1,07E-01	171,66	2,29614
1886	0	0	0	0	39,1729	-1,25651	13,9089	36,5989
1887	0	0	0	0	42,3985	-1,16015	25,1181	34,1374
1888	0	0	0	0	48,2358	-1,07881	36,3581	31,6798
1889	0	0	0	0	55,8719	-9,95E-01	47,611	29,2212
1890	0	0	0	0	64,6631	-9,15E-01	58,8555	26,7675
1891	0	0	0	0	74,2049	-8,34E-01	70,1034	24,3144
1892	0	0	0	0	84,2359	-7,54E-01	81,3455	21,8639
1893	0	0	0	0	94,6051	-6,73E-01	92,5892	19,414
1894	0	0	0	0	105,209	-5,93E-01	103,831	16,9654
1895	0	0	0	0	115,986	-5,12E-01	115,073	14,5174
1896	0	0	0	0	126,891	-4,31E-01	126,315	12,0701
1897	0	0	0	0	137,89	-3,50E-01	137,554	9,62383
1898	0	0	0	0	148,963	-2,69E-01	148,79	7,17863
1899	0	0	0	0	160,089	-1,88E-01	160,019	4,73544
1900	0	0	0	0	171,247	-1,05E-01	171,231	2,29677
1901	0	0	0	0	38,9996	-1,15177	13,493	36,573
1902	0	0	0	0	42,148	-1,07774	24,7184	34,1218
1903	0	0	0	0	47,9317	-9,99E-01	35,9672	31,6672
1904	0	0	0	0	55,524	-9,26E-01	47,2062	29,2169
1905	0	0	0	0	64,2954	-8,51E-01	58,4532	26,7658
1906	0	0	0	0	73,8185	-7,77E-01	69,694	24,3168
1907	0	0	0	0	83,8427	-7,02E-01	80,9376	21,8679
1908	0	0	0	0	94,2045	-6,28E-01	92,179	19,4199
1909	0	0	0	0	104,806	-5,53E-01	103,421	16,9722
1910	0	0	0	0	115,58	-4,79E-01	114,663	14,5249
1911	0	0	0	0	126,483	-4,04E-01	125,905	12,078
1912	0	0	0	0	137,485	-3,30E-01	137,146	9,63132
1913	0	0	0	0	148,56	-2,55E-01	148,386	7,18538
1914	0	0	0	0	159,695	-1,80E-01	159,624	4,73994
1915	0	0	0	0	170,875	-1,05E-01	170,859	2,29561
1916	0	0	0	0	38,8509	-1,06285	13,1317	36,5489
1917	0	0	0	0	41,9291	-9,94E-01	24,3737	34,1025
1918	0	0	0	0	47,6597	-9,26E-01	35,6157	31,6561
1919	0	0	0	0	55,2231	-8,57E-01	46,8577	29,2098
1920	0	0	0	0	63,9725	-7,89E-01	58,0997	26,7634
1921	0	0	0	0	73,4855	-7,20E-01	69,3418	24,317
1922	0	0	0	0	83,5014	-6,52E-01	80,5838	21,8706
1923	0	0	0	0	93,8595	-5,83E-01	91,8258	19,4243
1924	0	0	0	0	104,458	-5,15E-01	103,068	16,9779
1925	0	0	0	0	115,231	-4,46E-01	114,31	14,5315
1926	0	0	0	0	126,133	-3,78E-01	125,552	12,0851
1927	0	0	0	0	137,133	-3,09E-01	136,794	9,63876
1928	0	0	0	0	148,211	-2,41E-01	148,036	7,19239
1929	0	0	0	0	159,349	-1,72E-01	159,278	4,74601
1930	0	0	0	0	170,535	-1,04E-01	170,52	2,29964
1931	0	0	0	0	38,7652	-9,65E-01	12,7951	36,58
1932	0	0	0	0	41,746	-8,98E-01	24,0381	34,1188
1933	0	0	0	0	47,4124	-8,34E-01	35,2828	31,6602
1934	0	0	0	0	54,9397	-7,72E-01	46,5277	29,2053
1935	0	0	0	0	63,6685	-7,10E-01	57,7708	26,7526
1936	0	0	0	0	73,1693	-6,49E-01	69,0124	24,3025
1937	0	0	0	0	83,1795	-5,88E-01	80,2554	21,853
1938	0	0	0	0	93,5329	-5,27E-01	91,4962	19,4051
1939	0	0	0	0	104,13	-4,66E-01	102,739	16,9573
1940	0	0	0	0	114,901	-4,05E-01	113,981	14,5103
1941	0	0	0	0	125,803	-3,44E-01	125,223	12,0634
1942	0	0	0	0	136,804	-2,84E-01	136,465	9,61701
1943	0	0	0	0	147,879	-2,23E-01	147,705	7,17122
1944	0	0	0	0	159,014	-1,62E-01	158,944	4,72654
1945	0	0	0	0	170,185	-1,01E-01	170,17	2,28433
1946	0	0	0	0	38,6772	-8,57E-01	12,462	36,6045
1947	0	0	0	0	41,561	-7,95E-01	23,6938	34,1363
1948	0	0	0	0	47,1702	-7,38E-01	34,95	31,6699
1949	0	0	0	0	54,6615	-6,82E-01	46,1984	29,2083
1950	0	0	0	0	63,3718	-6,29E-01	57,4448	26,7522
1951	0	0	0	0	72,8637	-5,76E-01	68,6904	24,2984
1952	0	0	0	0	82,8651	-5,23E-01	79,9314	21,8478
1953	0	0	0	0	93,217	-4,70E-01	91,1751	19,398
1954	0	0	0	0	103,81	-4,17E-01	102,416	16,9498
1955	0	0	0	0	114,582	-3,64E-01	113,66	14,5018
1956	0	0	0	0	125,483	-3,11E-01	124,902	12,0547
1957	0	0	0	0	136,483	-2,58E-01	136,144	9,60815
1958	0	0	0	0	147,556	-2,05E-01	147,381	7,16343
1959	0	0	0	0	158,68	-1,52E-01	158,609	4,72061
1960	0	0	0	0	169,82	-9,86E-02	169,805	2,28738
1961	0	0	0	0	38,5861	-7,43E-01	12,1536	36,6146
1962	0	0	0	0	41,3951	-6,88E-01	23,394	34,1438
1963	0	0	0	0	46,9418	-6,37E-01	34,6377	31,6758
1964	0	0	0	0	54,4048	-5,92E-01	45,8919	29,214
1965	0	0	0	0	63,0985	-5,46E-01	57,1426	26,7554
1966	0	0	0	0	72,5773	-5,02E-01	68,3859	24,302
1967	0	0	0	0	82,5757	-4,57E-01	79,6312	21,8499
1968	0	0	0	0	92,9206	-4,12E-01	90,8719	19,4003
1969	0	0	0	0	103,514	-3,67E-01	102,116	16,9512
1970	0	0	0	0	114,282	-3,22E-01	113,358	14,5034
1971	0	0	0	0	125,184	-2,77E-01	124,602	12,0558
1972	0	0	0	0	136,182	-2,32E-01	135,843	9,60954
1973	0	0	0	0	147,254	-1,87E-01	147,08	7,16433
1974	0	0	0	0	158,369	-1,42E-01	158,299	4,72488
1975	0	0	0	0	169,511	-9,61E-02	169,496	2,28787
1976	0	0	0	0	38,5002	-6,26E-01	11,9167	36,6042
1977	0	0	0	0	41,2382	-5,76E-01	23,126	34,1386
1978	0	0	0	0	46,7479	-5,39E-01	34,3755	31,6765
1979	0	0	0	0	54,1829	-5,01E-01	45,6285	29,216
1980	0	0	0	0	62,8571	-4,65E-01	56,8739	26,7613
1981	0	0	0	0	72,3294	-4,28E-01	68,1211	24,3078
1982	0	0	0	0	82,318	-3,92E-01	79,3622	21,8575
1983	0	0	0	0	92,6624	-3,55E-01	90,6065	19,4076
1984	0	0	0	0	103,251	-3,18E-01	101,848	16,9593
1985	0	0	0	0	114,02	-2,81E-01	113,092	14,5112
1986	0	0	0	0	124,918	-2,44E-01	124,334	12,0641
1987	0	0	0	0	135,918	-2,07E-01	135,577	9,61724
1988	0	0	0	0	146,989	-1,70E-01	146,814	7,1725
1989	0	0	0	0	158,114	-1,32E-01	158,043	4,72902
1990	0	0	0	0	169,27	-9,39E-02	169,255	2,29238
1991	0	0	0	0	38,4067	-5,00E-01	11,6933	36,5799
1992	0	0	0	0	41,1121	-4,73E-01	22,922	34,1257
1993	0	0	0	0	46,592	-4,41E-01	34,1714	31,6692
1994	0	0	0	0	54,0019	-4,13E-01	45,4136	29,217
1995	0	0	0	0	62,6651	-3,84E-01	56,6604	26,7651
1996	0	0	0	0	72,1251	-3,56E-01	67,9018	24,3155
1997	0	0	0	0	82,1118	-3,26E-01	79,1461	21,8662
1998	0	0	0	0	92,4504	-2,98E-01	90,3876	19,4182
1999	0	0	0	0	103,039	-2,68E-01	101,631	16,9703
2000	0	0	0	0	113,804	-2,39E-01	112,873	14,523
2001	0	0	0	0	124,703	-2,10E-01	124,117	12,0759
2002	0	0	0	0	135,701	-1,81E-01	135,359	9,62938
2003	0	0	0	0	146,777	-1,52E-01	146,601	7,18305
2004	0	0	0	0	157,911	-1,23E-01	157,84	4,73794
2005	0	0	0	0	169,087	-9,33E-02	169,071	2,29406
2006	0	0	0	0	38,368	-2,54557	8,9669	37,2186
2007	0	0	0	0	31,7948	-2,17755	-1,94093	31,6607
2008	0	0	0	0	25,3784	-1,60063	-10,5973	23,0043
2009	0	0	0	0	20,2008	-8,71E-01	-16,1551	12,0965
2010	0	0	0	0	38,5572	-2,54539	9,72529	37,2236
2011	0	0	0	0	31,7625	-2,17745	-1,18254	31,6657
2012	0	0	0	0	25,0757	-1,60054	-9,83885	23,0093
2013	0	0	0	0	19,6026	-8,71E-01	-15,3966	12,1015
2014	0	0	0	0	38,7603	-2,54529	10,4838	37,2286
2015	0	0	0	0	31,7484	-2,17735	-4,24E-01	31,6708
2016	0	0	0	0	24,7927	-1,60048	-9,08033	23,0144
2017	0	0	0	0	19,0159	-8,71E-01	-14,6381	12,1066
2018	0	0	0	0	38,9771	-2,54524	11,2423	37,2337
2019	0	0	0	0	31,7524	-2,17731	3,35E-01	31,6759
2020	0	0	0	0	24,5298	-1,60044	-8,32187	23,0195
2021	0	0	0	0	18,4417	-8,71E-01	-13,8797	12,1117
2022	0	0	0	0	39,2074	-2,54525	12,0007	37,2388
2023	0	0	0	0	31,7745	-2,17728	1,09296	31,681
2024	0	0	0	0	24,2878	-1,60042	-7,56346	23,0245
2025	0	0	0	0	17,8813	-8,71E-01	-13,1212	12,1168
2026	0	0	0	0	39,228	2,69E-01	-11,9478	-37,3633
2027	0	0	0	0	39,1679	2,34E-01	-22,8637	-31,8013
2028	0	0	0	0	39,1068	1,76E-01	-31,5266	-23,1384
2029	0	0	0	0	39,0507	1,01E-01	-37,0886	-12,2225
2030	0	0	0	0	39,2924	1,36E-01	-11,9207	-37,4402
2031	0	0	0	0	39,2423	1,23E-01	-22,8625	-31,8943
2032	0	0	0	0	39,2045	1,01E-01	-31,6262	-23,1682
2033	0	0	0	0	39,1764	6,25E-02	-37,2181	-12,2311
2034	0	0	0	0	39,3185	-1,72E-03	-11,8098	-37,503
2035	0	0	0	0	39,2821	-2,59E-05	-22,8065	-31,9835
2036	0	0	0	0	39,2592	1,03E-02	-31,6719	-23,1985
2037	0	0	0	0	39,2518	1,59E-02	-37,2937	-12,2428
2038	0	0	0	0	39,31	-1,55E-01	-11,9926	-37,4357
2039	0	0	0	0	39,2874	-1,24E-01	-22,95	-31,887
2040	0	0	0	0	39,2792	-8,90E-02	-31,7385	-23,1412
2041	0	0	0	0	39,2802	-3,37E-02	-37,3395	-12,1942
2042	0	0	0	0	38,3237	-2,65E-01	11,3991	36,5882
2043	0	0	0	0	40,9694	-2,52E-01	22,6456	34,1409
2044	0	0	0	0	46,4028	-2,40E-01	33,8922	31,6935
2045	0	0	0	0	53,7856	-2,27E-01	45,1387	29,2462
2046	0	0	0	0	62,4301	-2,14E-01	56,3852	26,7988
2047	0	0	0	0	71,8824	-2,02E-01	67,6317	24,3515
2048	0	0	0	0	81,8633	-1,89E-01	78,8782	21,9041
2049	0	0	0	0	92,2012	-1,76E-01	90,1247	19,4567
2050	0	0	0	0	102,789	-1,64E-01	101,371	17,0094
2051	0	0	0	0	113,555	-1,51E-01	112,618	14,562
2052	0	0	0	0	124,455	-1,38E-01	123,864	12,1147
2053	0	0	0	0	135,456	-1,26E-01	135,111	9,66732
2054	0	0	0	0	146,535	-1,13E-01	146,357	7,21997
2055	0	0	0	0	157,676	-1,00E-01	157,604	4,77261
2056	0	0	0	0	168,866	-8,76E-02	168,85	2,32526
2057	0	0	0	0	38,3745	-1,33E-01	11,3125	36,6689
2058	0	0	0	0	40,9775	-1,24E-01	22,5669	34,2034
2059	0	0	0	0	46,3797	-1,18E-01	33,8145	31,7434
2060	0	0	0	0	53,746	-1,15E-01	45,0644	29,2886
2061	0	0	0	0	62,3852	-1,11E-01	56,3184	26,8354
2062	0	0	0	0	71,8309	-1,08E-01	67,5649	24,3856
2063	0	0	0	0	81,8137	-1,04E-01	78,8183	21,9352
2064	0	0	0	0	92,1502	-1,01E-01	90,0662	19,4866
2065	0	0	0	0	102,741	-9,77E-02	101,319	17,0374
2066	0	0	0	0	113,509	-9,46E-02	112,568	14,589
2067	0	0	0	0	124,413	-9,10E-02	123,82	12,1404
2068	0	0	0	0	135,417	-8,82E-02	135,07	9,69182
2069	0	0	0	0	146,502	-8,40E-02	146,323	7,2428
2070	0	0	0	0	157,641	-8,28E-02	157,568	4,79433
2071	0	0	0	0	168,822	-8,07E-02	168,806	2,34697
2072	0	0	0	0	38,4193	1,03E-02	11,2551	36,7338
2073	0	0	0	0	40,985	1,29E-02	22,4904	34,263
2074	0	0	0	0	46,3749	5,26E-03	33,7567	31,7981
2075	0	0	0	0	53,7374	7,38E-05	45,0224	29,3375
2076	0	0	0	0	62,3693	-6,98E-03	56,2784	26,8826
2077	0	0	0	0	71,8243	-1,28E-02	67,5426	24,428
2078	0	0	0	0	81,8055	-1,93E-02	78,7983	21,9765
2079	0	0	0	0	92,1535	-2,53E-02	90,0615	19,5242
2080	0	0	0	0	102,748	-3,18E-02	101,319	17,0736
2081	0	0	0	0	113,527	-3,77E-02	112,581	14,6224
2082	0	0	0	0	124,437	-4,43E-02	123,841	12,1719
2083	0	0	0	0	135,452	-4,96E-02	135,103	9,72095
2084	0	0	0	0	146,545	-5,70E-02	146,364	7,27041
2085	0	0	0	0	157,695	-6,14E-02	157,621	4,82098
2086	0	0	0	0	168,867	-7,67E-02	168,851	2,378
2087	0	0	0	0	38,4473	1,64E-01	11,2119	36,7758
2088	0	0	0	0	41,0195	1,45E-01	22,4804	34,3105
2089	0	0	0	0	46,4074	1,31E-01	33,7543	31,8478
2090	0	0	0	0	53,7657	1,14E-01	45,0219	29,39
2091	0	0	0	0	62,4063	9,79E-02	56,2953	26,9329
2092	0	0	0	0	71,8592	8,17E-02	67,5612	24,4788
2093	0	0	0	0	81,8526	6,60E-02	78,8339	22,0243
2094	0	0	0	0	92,2022	5,01E-02	90,1011	19,5714
2095	0	0	0	0	102,808	3,45E-02	101,373	17,118
2096	0	0	0	0	113,592	1,86E-02	112,641	14,6655
2097	0	0	0	0	124,513	3,28E-03	123,912	12,2126
2098	0	0	0	0	135,534	-1,29E-02	135,182	9,76021
2099	0	0	0	0	146,635	-2,75E-02	146,453	7,30796
2100	0	0	0	0	157,797	-4,57E-02	157,722	4,85723
2101	0	0	0	0	168,997	-6,13E-02	168,979	2,40906
2102	0	0	0	0	169,359	-9,70E-02	169,341	-2,44813
2103	0	0	0	0	158,139	-1,21E-01	158,063	-4,90108
2104	0	0	0	0	146,975	-1,47E-01	146,791	-7,35371
2105	0	0	0	0	135,871	-1,72E-01	135,517	-9,80696
2106	0	0	0	0	124,847	-1,97E-01	124,243	-12,2602
2107	0	0	0	0	113,923	-2,22E-01	112,969	-14,7136
2108	0	0	0	0	103,135	-2,47E-01	101,696	-17,1666
2109	0	0	0	0	92,5246	-2,72E-01	90,42	-19,6204
2110	0	0	0	0	82,1716	-2,97E-01	79,151	-22,0727
2111	0	0	0	0	72,1664	-3,22E-01	67,8696	-24,5276
2112	0	0	0	0	62,708	-3,46E-01	56,6068	-26,9786
2113	0	0	0	0	54,0407	-3,72E-01	45,3193	-29,4349
2114	0	0	0	0	46,6571	-3,96E-01	34,0594	-31,8855
2115	0	0	0	0	41,2117	-4,23E-01	22,7796	-34,3411
2116	0	0	0	0	38,5556	-4,39E-01	11,489	-36,8015
2117	0	0	0	0	169,63	-1,02E-01	169,612	-2,45071
2118	0	0	0	0	158,415	-1,36E-01	158,339	-4,90392
2119	0	0	0	0	147,249	-1,71E-01	147,065	-7,35713
2120	0	0	0	0	136,146	-2,05E-01	135,792	-9,81034
2121	0	0	0	0	125,121	-2,39E-01	124,518	-12,2635
2122	0	0	0	0	114,197	-2,74E-01	113,245	-14,7168
2123	0	0	0	0	103,407	-3,08E-01	101,971	-17,17
2124	0	0	0	0	92,7972	-3,42E-01	90,6981	-19,6232
2125	0	0	0	0	82,4365	-3,77E-01	79,4247	-22,0764
2126	0	0	0	0	72,4325	-4,11E-01	68,1512	-24,5296
2127	0	0	0	0	62,9552	-4,45E-01	56,8778	-26,9828
2128	0	0	0	0	54,2814	-4,79E-01	45,6044	-29,436
2129	0	0	0	0	46,8594	-5,14E-01	34,331	-31,8892
2130	0	0	0	0	41,3685	-5,48E-01	23,0576	-34,3424
2131	0	0	0	0	38,641	-5,82E-01	11,7841	-36,7956
2132	0	0	0	0	169,918	-1,08E-01	169,9	-2,44933
2133	0	0	0	0	158,712	-1,49E-01	158,636	-4,90056
2134	0	0	0	0	147,542	-1,91E-01	147,359	-7,35409
2135	0	0	0	0	136,438	-2,33E-01	136,085	-9,80727
2136	0	0	0	0	125,413	-2,75E-01	124,812	-12,2602
2137	0	0	0	0	114,488	-3,18E-01	113,538	-14,7136
2138	0	0	0	0	103,698	-3,60E-01	102,266	-17,1664
2139	0	0	0	0	93,0831	-4,02E-01	90,9909	-19,6201
2140	0	0	0	0	82,7211	-4,44E-01	79,7206	-22,0729
2141	0	0	0	0	72,7075	-4,86E-01	68,4438	-24,5273
2142	0	0	0	0	63,2235	-5,28E-01	57,1751	-26,9803
2143	0	0	0	0	54,5291	-5,71E-01	45,898	-29,4359
2144	0	0	0	0	47,0801	-6,12E-01	34,6277	-31,8918
