Node Label    RF	.Magnitude	RF.RF1	RF.RF2	RF.RF3	U.Magnitude	U.U1	U.U2	U.U3
1267	0	0	0	0	33,8863	-1,88296	26,873	-20,5568
1268	0	0	0	0	31,3091	-2,23111	19,7532	-24,1887
1269	0	0	0	0	36,2344	-6,71E-01	35,3767	-7,80847
1270	0	0	0	0	35,1195	-1,32643	31,769	-14,9115
1271	0	0	0	0	33,3162	-1,84862	26,1798	-20,5225
1272	0	0	0	0	30,8648	-2,19205	19,0641	-24,1742
1273	0	0	0	0	35,5375	-6,58E-01	34,6647	-7,79976
1274	0	0	0	0	34,4683	-1,29733	31,0487	-14,9118
1275	0	0	0	0	32,7447	-1,81176	25,4359	-20,5414
1276	0	0	0	0	30,4125	-2,13955	18,3168	-24,1835
1277	0	0	0	0	34,8576	-6,44E-01	33,9667	-7,80403
1278	0	0	0	0	33,8346	-1,26999	30,3358	-14,9299
1279	0	0	0	0	32,1871	-1,768	24,6807	-20,5851
1280	0	0	0	0	29,9824	-2,08939	17,5548	-24,2159
1281	0	0	0	0	34,1885	-6,32E-01	33,2834	-7,78919
1282	0	0	0	0	33,2244	-1,24359	29,6694	-14,9012
1283	0	0	0	0	31,6753	-1,72679	24,0648	-20,5238
1284	0	0	0	0	29,591	-2,04223	16,9566	-24,1647
1285	0	0	0	0	33,5369	-6,16E-01	32,6129	-7,79402
1286	0	0	0	0	32,6289	-1,21111	29,0053	-14,8952
1287	0	0	0	0	31,1766	-1,68275	23,4415	-20,4852
1288	0	0	0	0	29,2033	-1,99419	16,329	-24,1293
1289	0	0	0	0	32,9008	-5,99E-01	31,9568	-7,80169
1290	0	0	0	0	32,0504	-1,1762	28,3558	-14,8928
1291	0	0	0	0	30,6817	-1,63747	22,795	-20,4712
1292	0	0	0	0	28,8333	-1,94173	15,6893	-24,113
1293	0	0	0	0	32,2859	-5,79E-01	31,3239	-7,80123
1294	0	0	0	0	31,4868	-1,13987	27,7224	-14,8859
1295	0	0	0	0	30,2079	-1,59019	22,1586	-20,4691
1296	0	0	0	0	28,4785	-1,88275	15,0376	-24,1112
1297	0	0	0	0	31,6893	-5,57E-01	30,7163	-7,77223
1298	0	0	0	0	30,9462	-1,10111	27,1244	-14,8566
1299	0	0	0	0	29,7588	-1,53383	21,573	-20,4412
1300	0	0	0	0	28,166	-1,8185	14,4582	-24,1035
1301	0	0	0	0	31,1146	-5,37E-01	30,1269	-7,75892
1302	0	0	0	0	30,4184	-1,05539	26,5192	-14,8626
1303	0	0	0	0	29,319	-1,47518	20,931	-20,4773
1304	0	0	0	0	27,8572	-1,73823	13,8162	-24,1271
1305	0	0	0	0	30,5661	-5,17E-01	29,5573	-7,77051
1306	0	0	0	0	29,9185	-1,01335	25,9262	-14,897
1307	0	0	0	0	28,9014	-1,40789	20,2706	-20,5526
1308	0	0	0	0	27,575	-1,66191	13,1442	-24,1837
1309	0	0	0	0	30,0332	-4,98E-01	29,011	-7,75272
1310	0	0	0	0	29,4467	-9,73E-01	25,4048	-14,8579
1311	0	0	0	0	28,5245	-1,34476	19,8238	-20,466
1312	0	0	0	0	27,3091	-1,5898	12,7209	-24,1131
1313	0	0	0	0	29,527	-4,75E-01	28,4841	-7,76364
1314	0	0	0	0	28,9981	-9,25E-01	24,8888	-14,8519
1315	0	0	0	0	28,1669	-1,2799	19,3642	-20,4148
1316	0	0	0	0	27,0515	-1,51582	12,2562	-24,068
1317	0	0	0	0	29,0435	-4,50E-01	27,9782	-7,78111
1318	0	0	0	0	28,5714	-8,75E-01	24,3889	-14,8572
1319	0	0	0	0	27,8169	-1,21401	18,8655	-20,4059
1320	0	0	0	0	26,8141	-1,43969	11,7644	-24,0524
1321	0	0	0	0	28,5883	-4,22E-01	27,5052	-7,7831
1322	0	0	0	0	28,1644	-8,24E-01	23,9155	-14,8528
1323	0	0	0	0	27,4934	-1,1475	18,389	-20,4062
1324	0	0	0	0	26,5982	-1,35673	11,2725	-24,0531
1325	0	0	0	0	28,1576	-3,92E-01	27,0675	-7,74897
1326	0	0	0	0	27,7835	-7,70E-01	23,4881	-14,8203
1327	0	0	0	0	27,1944	-1,07041	17,9759	-20,3777
1328	0	0	0	0	26,4206	-1,26868	10,8656	-24,0495
1329	0	0	0	0	27,7565	-3,65E-01	26,6546	-7,73439
1330	0	0	0	0	27,4225	-7,08E-01	23,0548	-14,8313
1331	0	0	0	0	26,9135	-9,91E-01	17,4902	-20,4315
1332	0	0	0	0	26,2549	-1,16215	10,3806	-24,0875
1333	0	0	0	0	27,3908	-3,38E-01	26,2682	-7,75379
1334	0	0	0	0	27,0978	-6,52E-01	22,6368	-14,8809
1335	0	0	0	0	26,6632	-9,01E-01	16,9806	-20,5371
1336	0	0	0	0	26,1215	-1,06059	9,8535	-24,1685
1337	0	0	0	0	27,0452	-3,11E-01	25,9151	-7,72998
1338	0	0	0	0	26,801	-5,97E-01	22,3154	-14,8309
1339	0	0	0	0	26,4357	-8,17E-01	16,7616	-20,4261
1340	0	0	0	0	25,9635	-9,64E-01	9,65023	-24,0841
1341	0	0	0	0	26,7333	-2,81E-01	25,5864	-7,74137
1342	0	0	0	0	26,5363	-5,33E-01	22,0024	-14,8252
1343	0	0	0	0	26,2275	-7,31E-01	16,5058	-20,3693
1344	0	0	0	0	25,8275	-8,63E-01	9,42511	-24,0309
1345	0	0	0	0	26,4563	-2,47E-01	25,2881	-7,77065
1346	0	0	0	0	26,2949	-4,68E-01	21,6884	-14,8599
1347	0	0	0	0	26,0429	-6,46E-01	16,1688	-20,4055
1348	0	0	0	0	25,7016	-7,63E-01	9,05827	-24,0404
1349	0	0	0	0	26,207	-2,11E-01	25,0379	-7,73723
1350	0	0	0	0	26,0801	-4,02E-01	21,4634	-14,8099
1351	0	0	0	0	25,879	-5,54E-01	15,9816	-20,347
1352	0	0	0	0	25,6254	-6,57E-01	8,8912	-24,0245
1353	0	0	0	0	25,9947	-1,76E-01	24,8184	-7,72906
1354	0	0	0	0	25,8901	-3,28E-01	21,2239	-14,8236
1355	0	0	0	0	25,7437	-4,57E-01	15,6795	-20,4128
1356	0	0	0	0	25,5593	-5,30E-01	8,56938	-24,0741
1357	0	0	0	0	27,1424	1,78001	21,0531	17,0384
1358	0	0	0	0	22,7288	9,12E-01	21,0531	8,51668
1359	0	0	0	0	27,7276	1,78009	21,8064	17,0333
1360	0	0	0	0	23,4264	9,12E-01	21,8063	8,51156
1361	0	0	0	0	28,3207	1,78014	22,5596	17,0282
1362	0	0	0	0	24,1273	9,12E-01	22,5596	8,50646
1363	0	0	0	0	28,9213	1,78017	23,3128	17,0231
1364	0	0	0	0	24,8313	9,12E-01	23,3128	8,50138
1365	0	0	0	0	29,5289	1,78017	24,0661	17,018
1366	0	0	0	0	25,5381	9,12E-01	24,066	8,4963
1367	0	0	0	0	25,9662	-1,69238	19,5255	-17,0333
1368	0	0	0	0	21,3167	-8,25E-01	19,5255	-8,51334
1369	0	0	0	0	25,3688	-1,68864	18,7351	-17,0213
1370	0	0	0	0	20,588	-8,23E-01	18,7314	-8,50432
1371	0	0	0	0	24,7742	-1,68729	17,94	-17,002
1372	0	0	0	0	19,8635	-8,19E-01	17,9385	-8,49098
1373	0	0	0	0	24,1972	-1,67995	17,1479	-16,9892
1374	0	0	0	0	19,1433	-8,16E-01	17,1443	-8,47791
1375	0	0	0	0	23,6392	-1,66866	16,3596	-16,9821
1376	0	0	0	0	18,4369	-8,10E-01	16,3567	-8,46895
1377	0	0	0	0	23,1008	-1,65419	15,5777	-16,9778
1378	0	0	0	0	17,7421	-8,02E-01	15,5713	-8,46592
1379	0	0	0	0	22,5837	-1,63136	14,7988	-16,9811
1380	0	0	0	0	17,0673	-7,96E-01	14,7981	-8,46598
1381	0	0	0	0	22,0922	-1,61592	14,036	-16,9837
1382	0	0	0	0	16,4091	-7,87E-01	14,036	-8,46338
1383	0	0	0	0	21,6048	-1,59701	13,2842	-16,9631
1384	0	0	0	0	15,7579	-7,78E-01	13,2773	-8,45112
1385	0	0	0	0	21,1259	-1,57541	12,5372	-16,9305
1386	0	0	0	0	15,12	-7,66E-01	12,5281	-8,43066
1387	0	0	0	0	20,6826	-1,55042	11,7972	-16,9173
1388	0	0	0	0	14,5041	-7,52E-01	11,7901	-8,41406
1389	0	0	0	0	20,2738	-1,52196	11,0713	-16,9155
1390	0	0	0	0	13,9166	-7,37E-01	11,0597	-8,41507
1391	0	0	0	0	19,9021	-1,48395	10,3516	-16,9333
1392	0	0	0	0	13,363	-7,25E-01	10,3483	-8,42353
1393	0	0	0	0	19,5584	-1,4564	9,65564	-16,9463
1394	0	0	0	0	12,8346	-7,10E-01	9,65564	-8,42561
1395	0	0	0	0	19,2039	-1,42493	8,97921	-16,9155
1396	0	0	0	0	12,3146	-6,95E-01	8,96913	-8,4096
1397	0	0	0	0	18,8552	-1,38869	8,31479	-16,8658
1398	0	0	0	0	11,8147	-6,76E-01	8,30177	-8,37917
1399	0	0	0	0	18,553	-1,34973	7,66168	-16,8431
1400	0	0	0	0	11,3453	-6,55E-01	7,6485	-8,35389
1401	0	0	0	0	18,2927	-1,30567	7,02733	-16,8384
1402	0	0	0	0	10,9219	-6,34E-01	7,01488	-8,34727
1403	0	0	0	0	18,0724	-1,25945	6,41442	-16,8488
1404	0	0	0	0	10,5449	-6,08E-01	6,39644	-8,3612
1405	0	0	0	0	17,9002	-1,20128	5,81287	-16,8874
1406	0	0	0	0	10,2142	-5,88E-01	5,8059	-8,38309
1407	0	0	0	0	17,7457	-1,15787	5,24442	-16,9135
1408	0	0	0	0	9,91218	-5,65E-01	5,24442	-8,39214
1409	0	0	0	0	17,5528	-1,11123	4,7061	-16,8736
1410	0	0	0	0	9,61395	-5,42E-01	4,69254	-8,37343
1411	0	0	0	0	17,3546	-1,0559	4,18884	-16,8083
1412	0	0	0	0	9,33373	-5,15E-01	4,16954	-8,33477
1413	0	0	0	0	17,2108	-1,00E+00	3,6875	-16,7813
1414	0	0	0	0	9,09138	-4,85E-01	3,66911	-8,30393
1415	0	0	0	0	17,1097	-9,38E-01	3,21308	-16,7791
1416	0	0	0	0	8,90523	-4,55E-01	3,19543	-8,29971
1417	0	0	0	0	17,0476	-8,74E-01	2,76829	-16,7986
1418	0	0	0	0	8,7747	-4,20E-01	2,74397	-8,32402
1419	0	0	0	0	17,0378	-7,97E-01	2,33946	-16,8576
1420	0	0	0	0	8,68619	-3,92E-01	2,32903	-8,35895
1421	0	0	0	0	17,0262	-7,38E-01	1,953	-16,8977
1422	0	0	0	0	8,60775	-3,61E-01	1,953	-8,37547
1423	0	0	0	0	16,9427	-6,76E-01	1,60654	-16,8528
1424	0	0	0	0	8,51304	-3,29E-01	1,59002	-8,35674
1425	0	0	0	0	16,8408	-5,99E-01	1,29093	-16,7805
1426	0	0	0	0	8,41681	-2,95E-01	1,26262	-8,31634
1427	0	0	0	0	16,8012	-5,25E-01	9,95E-01	-16,7635
1428	0	0	0	0	8,35122	-2,54E-01	9,74E-01	-8,29028
1429	0	0	0	0	16,8015	-4,47E-01	7,39E-01	-16,7793
1430	0	0	0	0	8,34724	-2,12E-01	7,08E-01	-8,3145
1431	0	0	0	0	16,862	-3,53E-01	5,01E-01	-16,8508
1432	0	0	0	0	8,37279	-1,77E-01	4,88E-01	-8,35666
1433	0	0	0	0	22,7293	-8,25E-01	21,0531	-8,52683
1434	0	0	0	0	27,1433	-1,69362	21,0531	-17,0486
1435	0	0	0	0	23,4305	-8,25E-01	21,8063	-8,53188
1436	0	0	0	0	27,7346	-1,6937	21,8064	-17,0536
1437	0	0	0	0	24,1349	-8,25E-01	22,5596	-8,53693
1438	0	0	0	0	28,3337	-1,69375	22,5596	-17,0586
1439	0	0	0	0	24,8422	-8,25E-01	23,3128	-8,542
1440	0	0	0	0	28,94	-1,69378	23,3128	-17,0637
1441	0	0	0	0	25,5521	-8,25E-01	24,066	-8,54709
1442	0	0	0	0	29,5531	-1,69378	24,0661	-17,0688
1443	0	0	0	0	8,64774	9,79E-02	1,84E-01	8,64522
1444	0	0	0	0	17,1705	1,96E-01	1,84E-01	17,1684
1445	0	0	0	0	8,61267	5,10E-02	5,54E-02	8,61234
1446	0	0	0	0	17,1114	1,06E-01	7,72E-02	17,1109
1447	0	0	0	0	8,56914	-5,02E-03	-2,14E-02	8,56912
1448	0	0	0	0	17,0357	-1,02E-03	1,95E-02	17,0357
1449	0	0	0	0	8,55387	-5,67E-02	-4,05E-02	8,55359
1450	0	0	0	0	17,072	-1,18E-01	-2,34E-02	17,0716
1451	0	0	0	0	109,986	8,86E-02	-109,973	1,72017
1452	0	0	0	0	102,683	1,02E-01	-102,629	3,31826
1453	0	0	0	0	95,412	1,16E-01	-95,2852	4,91635
1454	0	0	0	0	88,1825	1,30E-01	-87,9414	6,51444
1455	0	0	0	0	81,005	1,43E-01	-80,5976	8,11252
1456	0	0	0	0	73,8948	1,57E-01	-73,2538	9,71061
1457	0	0	0	0	66,8733	1,71E-01	-65,91	11,3087
1458	0	0	0	0	59,9718	1,84E-01	-58,5662	12,9068
1459	0	0	0	0	53,2368	1,98E-01	-51,2223	14,5049
1460	0	0	0	0	46,7405	2,11E-01	-43,8785	16,103
1461	0	0	0	0	40,5976	2,25E-01	-36,5347	17,701
1462	0	0	0	0	34,9946	2,39E-01	-29,1909	19,2991
1463	0	0	0	0	30,2333	2,52E-01	-21,8471	20,8972
1464	0	0	0	0	26,7667	2,66E-01	-14,5033	22,4953
1465	0	0	0	0	25,1362	2,80E-01	-7,15947	24,0934
1466	0	0	0	0	110,164	8,18E-02	-110,15	1,71845
1467	0	0	0	0	102,838	8,48E-02	-102,785	3,32014
1468	0	0	0	0	95,5671	8,67E-02	-95,4404	4,91699
1469	0	0	0	0	88,3325	9,19E-02	-88,0918	6,51581
1470	0	0	0	0	81,1506	9,55E-02	-80,7438	8,11451
1471	0	0	0	0	74,0372	1,00E-01	-73,3973	9,71302
1472	0	0	0	0	67,0097	1,04E-01	-66,0479	11,3119
1473	0	0	0	0	60,1046	1,08E-01	-58,7017	12,91
1474	0	0	0	0	53,3614	1,12E-01	-51,3511	14,5086
1475	0	0	0	0	46,8606	1,17E-01	-44,0059	16,1054
1476	0	0	0	0	40,7051	1,21E-01	-36,6538	17,7028
1477	0	0	0	0	35,0916	1,26E-01	-29,3093	19,2968
1478	0	0	0	0	30,3091	1,30E-01	-21,9605	20,8892
1479	0	0	0	0	26,8071	1,37E-01	-14,6087	22,4764
1480	0	0	0	0	25,1312	1,47E-01	-7,26835	24,0568
1481	0	0	0	0	110,414	7,82E-02	-110,401	1,6735
1482	0	0	0	0	103,065	6,32E-02	-103,013	3,28199
1483	0	0	0	0	95,7766	5,96E-02	-95,652	4,88399
1484	0	0	0	0	88,5329	5,29E-02	-88,2951	6,48487
1485	0	0	0	0	81,3428	4,85E-02	-80,9399	8,08531
1486	0	0	0	0	74,2164	4,27E-02	-73,5816	9,68627
1487	0	0	0	0	67,1807	3,76E-02	-66,2259	11,2865
1488	0	0	0	0	60,2599	3,20E-02	-58,8657	12,8873
1489	0	0	0	0	53,5093	2,68E-02	-51,5111	14,4864
1490	0	0	0	0	46,9883	2,12E-02	-44,1489	16,0863
1491	0	0	0	0	40,824	1,62E-02	-36,7955	17,683
1492	0	0	0	0	35,1857	9,88E-03	-29,4336	19,2795
1493	0	0	0	0	30,3836	5,61E-03	-22,0815	20,8703
1494	0	0	0	0	26,8567	-1,43E-03	-14,7302	22,4567
1495	0	0	0	0	25,1351	2,69E-03	-7,34744	24,0372
1496	0	0	0	0	110,579	6,22E-02	-110,567	1,62852
1497	0	0	0	0	103,243	4,74E-02	-103,193	3,23417
1498	0	0	0	0	95,9375	2,98E-02	-95,8153	4,84098
1499	0	0	0	0	88,6862	1,59E-02	-88,4518	6,44371
1500	0	0	0	0	81,4831	4,72E-04	-81,0848	8,04693
1501	0	0	0	0	74,3475	-1,41E-02	-73,7186	9,64966
1502	0	0	0	0	67,2977	-2,92E-02	-66,3503	11,2527
1503	0	0	0	0	60,3695	-4,40E-02	-58,985	12,8549
1504	0	0	0	0	53,6018	-5,92E-02	-51,6152	14,4577
1505	0	0	0	0	47,0747	-7,41E-02	-44,2509	16,0587
1506	0	0	0	0	40,8902	-8,96E-02	-36,8798	17,6602
1507	0	0	0	0	35,2436	-1,05E-01	-29,5161	19,2587
1508	0	0	0	0	30,4219	-1,21E-01	-22,1469	20,8564
1509	0	0	0	0	26,8807	-1,35E-01	-14,7845	22,4493
1510	0	0	0	0	25,1577	-1,53E-01	-7,41219	24,0405
1511	0	0	0	0	26,9836	-2,40248	12,1845	-23,9558
1512	0	0	0	0	22,9867	-2,24481	4,84337	-22,3583
1513	0	0	0	0	21,0144	-2,08714	-2,49771	-20,7608
1514	0	0	0	0	21,6277	-1,92948	-9,83879	-19,1633
1515	0	0	0	0	24,6342	-1,77181	-17,1799	-17,5658
1516	0	0	0	0	29,3065	-1,61414	-24,521	-15,9683
1517	0	0	0	0	34,9833	-1,45647	-31,862	-14,3708
1518	0	0	0	0	41,252	-1,29881	-39,2031	-12,7733
1519	0	0	0	0	47,8807	-1,14114	-46,5442	-11,1758
1520	0	0	0	0	54,7388	-9,83E-01	-53,8853	-9,57833
1521	0	0	0	0	61,7499	-8,26E-01	-61,2264	-7,98084
1522	0	0	0	0	68,8672	-6,68E-01	-68,5675	-6,38335
1523	0	0	0	0	76,061	-5,10E-01	-75,9085	-4,78585
1524	0	0	0	0	83,3114	-3,53E-01	-83,2496	-3,18836
1525	0	0	0	0	90,6049	-1,95E-01	-90,5907	-1,59087
1526	0	0	0	0	26,6276	-2,39566	11,406	-23,9414
1527	0	0	0	0	22,8266	-2,23564	4,07111	-22,3491
1528	0	0	0	0	21,1126	-2,07566	-3,26868	-20,7545
1529	0	0	0	0	21,9848	-1,91802	-10,6091	-19,1598
1530	0	0	0	0	25,1754	-1,76068	-17,9502	-17,5639
1531	0	0	0	0	29,953	-1,60374	-25,2911	-15,9678
1532	0	0	0	0	35,6862	-1,447	-32,6326	-14,3709
1533	0	0	0	0	41,9846	-1,29022	-39,9733	-12,7741
1534	0	0	0	0	48,6302	-1,13356	-47,3148	-11,1769
1535	0	0	0	0	55,4974	-9,77E-01	-54,6556	-9,57973
1536	0	0	0	0	62,5142	-8,20E-01	-61,997	-7,9824
1537	0	0	0	0	69,6343	-6,63E-01	-69,3378	-6,38517
1538	0	0	0	0	76,831	-5,07E-01	-76,68	-4,78772
1539	0	0	0	0	84,0831	-3,50E-01	-84,0219	-3,19011
1540	0	0	0	0	91,3839	-1,94E-01	-91,3699	-1,59151
1541	0	0	0	0	26,2814	-2,39055	10,5978	-23,9308
1542	0	0	0	0	22,6849	-2,22285	3,27071	-22,3376
1543	0	0	0	0	21,2408	-2,06331	-4,06641	-20,7455
1544	0	0	0	0	22,3712	-1,90524	-11,4049	-19,1512
1545	0	0	0	0	25,7425	-1,74884	-18,7452	-17,5567
1546	0	0	0	0	30,6231	-1,59294	-26,0862	-15,9607
1547	0	0	0	0	36,4109	-1,43711	-33,4267	-14,3647
1548	0	0	0	0	42,7401	-1,2815	-40,7683	-12,7678
1549	0	0	0	0	49,4016	-1,12573	-48,1088	-11,1711
1550	0	0	0	0	56,2793	-9,70E-01	-55,4505	-9,57392
1551	0	0	0	0	63,3011	-8,14E-01	-62,7912	-7,97688
1552	0	0	0	0	70,4257	-6,59E-01	-70,1331	-6,3796
1553	0	0	0	0	77,6243	-5,03E-01	-77,4752	-4,78207
1554	0	0	0	0	84,8819	-3,48E-01	-84,8215	-3,184
1555	0	0	0	0	92,1935	-1,93E-01	-92,1798	-1,58226
1556	0	0	0	0	25,9616	-2,37869	9,80236	-23,922
1557	0	0	0	0	22,5724	-2,2104	2,46017	-22,3288
1558	0	0	0	0	21,3984	-2,04927	-4,87362	-20,735
1559	0	0	0	0	22,7849	-1,89218	-12,2137	-19,1415
1560	0	0	0	0	26,3288	-1,73681	-19,5532	-17,546
1561	0	0	0	0	31,3075	-1,58183	-26,893	-15,9506
1562	0	0	0	0	37,1493	-1,42727	-34,2344	-14,3541
1563	0	0	0	0	43,5067	-1,27253	-41,5747	-12,7577
1564	0	0	0	0	50,1859	-1,11797	-48,9164	-11,1606
1565	0	0	0	0	57,0723	-9,63E-01	-56,257	-9,56377
1566	0	0	0	0	64,1009	-8,09E-01	-63,5988	-7,96656
1567	0	0	0	0	71,2286	-6,54E-01	-70,9403	-6,36927
1568	0	0	0	0	78,4302	-4,99E-01	-78,2833	-4,77187
1569	0	0	0	0	85,6907	-3,45E-01	-85,6312	-3,1728
1570	0	0	0	0	92,9986	-1,92E-01	-92,9851	-1,57358
1571	0	0	0	0	25,6658	-2,36231	9,00821	-23,9166
1572	0	0	0	0	22,4905	-2,19534	1,66312	-22,3212
1573	0	0	0	0	21,5878	-2,03478	-5,6829	-20,7267
1574	0	0	0	0	23,218	-1,87934	-13,0216	-19,1306
1575	0	0	0	0	26,9263	-1,72465	-20,3608	-17,5354
1576	0	0	0	0	31,9983	-1,57105	-27,7017	-15,9387
1577	0	0	0	0	37,8896	-1,41729	-35,0415	-14,3424
1578	0	0	0	0	44,2762	-1,26378	-42,3833	-12,7454
1579	0	0	0	0	50,9703	-1,11006	-49,7238	-11,1486
1580	0	0	0	0	57,8672	-9,56E-01	-57,0655	-9,55143
1581	0	0	0	0	64,9008	-8,03E-01	-64,4065	-7,9543
1582	0	0	0	0	72,0327	-6,49E-01	-71,7487	-6,35695
1583	0	0	0	0	79,2365	-4,96E-01	-79,0919	-4,75909
1584	0	0	0	0	86,494	-3,42E-01	-86,4355	-3,16178
1585	0	0	0	0	93,7924	-1,90E-01	-93,7792	-1,56327
1586	0	0	0	0	25,3968	-2,34251	8,22771	-23,9126
1587	0	0	0	0	22,4393	-2,17687	8,67E-01	-22,3166
1588	0	0	0	0	21,8014	-2,02128	-6,47725	-20,7186
1589	0	0	0	0	23,6656	-1,86608	-13,817	-19,1224
1590	0	0	0	0	27,5267	-1,71323	-21,158	-17,525
1591	0	0	0	0	32,6843	-1,56023	-28,4976	-15,9285
1592	0	0	0	0	38,624	-1,4077	-35,8392	-14,3312
1593	0	0	0	0	45,0358	-1,25498	-43,1797	-12,7343
1594	0	0	0	0	51,7462	-1,10237	-50,5215	-11,137
1595	0	0	0	0	58,6512	-9,50E-01	-57,8623	-9,53987
1596	0	0	0	0	65,6909	-7,97E-01	-65,2041	-7,94249
1597	0	0	0	0	72,8255	-6,44E-01	-72,5457	-6,34503
1598	0	0	0	0	80,0306	-4,92E-01	-79,8882	-4,74755
1599	0	0	0	0	87,2871	-3,39E-01	-87,2296	-3,14989
1600	0	0	0	0	94,5806	-1,88E-01	-94,5676	-1,55413
1601	0	0	0	0	25,1492	-2,31514	7,44254	-23,9109
1602	0	0	0	0	22,4158	-2,1612	9,21E-02	-22,3112
1603	0	0	0	0	22,037	-2,00607	-7,24815	-20,714
1604	0	0	0	0	24,1192	-1,85395	-14,5907	-19,1157
1605	0	0	0	0	28,1201	-1,70161	-21,9306	-17,5184
1606	0	0	0	0	33,3578	-1,54992	-29,2724	-15,9207
1607	0	0	0	0	39,3399	-1,39812	-36,613	-14,3235
1608	0	0	0	0	45,7769	-1,24644	-43,9548	-12,726
1609	0	0	0	0	52,5005	-1,0947	-51,2958	-11,1287
1610	0	0	0	0	59,4145	-9,43E-01	-58,6374	-9,53127
1611	0	0	0	0	66,4586	-7,91E-01	-65,9786	-7,93386
1612	0	0	0	0	73,5964	-6,40E-01	-73,3204	-6,33634
1613	0	0	0	0	80,8021	-4,88E-01	-80,6615	-4,73881
1614	0	0	0	0	88,0603	-3,36E-01	-88,0036	-3,14131
1615	0	0	0	0	95,3547	-1,85E-01	-95,342	-1,54427
1616	0	0	0	0	24,9318	-2,29354	6,69463	-23,9064
1617	0	0	0	0	22,4209	-2,14275	-6,47E-01	-22,3089
1618	0	0	0	0	22,2876	-1,99195	-7,98811	-20,7113
1619	0	0	0	0	24,5707	-1,84116	-15,3295	-19,1138
1620	0	0	0	0	28,6992	-1,69036	-22,6708	-17,5162
1621	0	0	0	0	34,0075	-1,53957	-30,0122	-15,9186
1622	0	0	0	0	40,0289	-1,38877	-37,3536	-14,3211
1623	0	0	0	0	46,4872	-1,23798	-44,695	-12,7235
1624	0	0	0	0	53,2236	-1,08718	-52,0363	-11,126
1625	0	0	0	0	60,1446	-9,36E-01	-59,3777	-9,52842
1626	0	0	0	0	67,1934	-7,86E-01	-66,7191	-7,93086
1627	0	0	0	0	74,3335	-6,35E-01	-74,0604	-6,33331
1628	0	0	0	0	81,5409	-4,84E-01	-81,4018	-4,73575
1629	0	0	0	0	88,7993	-3,33E-01	-88,7432	-3,1382
1630	0	0	0	0	96,0971	-1,82E-01	-96,0845	-1,54064
1631	0	0	0	0	24,7221	-2,26422	5,95274	-23,8876
1632	0	0	0	0	22,44	-2,11214	-1,38312	-22,2975
1633	0	0	0	0	22,5534	-1,96069	-8,72482	-20,7048
1634	0	0	0	0	25,0314	-1,81174	-16,064	-19,1111
1635	0	0	0	0	29,2816	-1,66246	-23,406	-17,516
1636	0	0	0	0	34,6573	-1,51421	-30,7472	-15,92
1637	0	0	0	0	40,7156	-1,36542	-38,0885	-14,3236
1638	0	0	0	0	47,1949	-1,21715	-45,4303	-12,7266
1639	0	0	0	0	53,9429	-1,06853	-52,7715	-11,1296
1640	0	0	0	0	60,8711	-9,20E-01	-60,113	-9,53244
1641	0	0	0	0	67,924	-7,72E-01	-67,4544	-7,93521
1642	0	0	0	0	75,0662	-6,23E-01	-74,7955	-6,33806
1643	0	0	0	0	82,2761	-4,75E-01	-82,138	-4,74058
1644	0	0	0	0	89,5363	-3,27E-01	-89,4805	-3,14313
1645	0	0	0	0	96,8422	-1,79E-01	-96,8297	-1,54431
1646	0	0	0	0	24,5327	-2,23353	5,19019	-23,8732
1647	0	0	0	0	22,4831	-2,07688	-2,14627	-22,2838
1648	0	0	0	0	22,8442	-1,92823	-9,48033	-20,6945
1649	0	0	0	0	25,515	-1,77992	-16,8208	-19,1025
1650	0	0	0	0	29,8822	-1,63434	-24,1603	-17,5087
1651	0	0	0	0	35,3239	-1,48763	-31,501	-15,9138
1652	0	0	0	0	41,4193	-1,34205	-38,8428	-14,3178
1653	0	0	0	0	47,9188	-1,19567	-46,1838	-12,7215
1654	0	0	0	0	54,6796	-1,04991	-53,5257	-11,1247
1655	0	0	0	0	61,6147	-9,04E-01	-60,8668	-9,52784
1656	0	0	0	0	68,672	-7,58E-01	-68,2082	-7,93085
1657	0	0	0	0	75,8175	-6,12E-01	-75,55	-6,33368
1658	0	0	0	0	83,0291	-4,66E-01	-82,8926	-4,73643
1659	0	0	0	0	90,2947	-3,20E-01	-90,2396	-3,13817
1660	0	0	0	0	97,6156	-1,75E-01	-97,6033	-1,536
1661	0	0	0	0	24,3729	-2,1959	4,44069	-23,8642
1662	0	0	0	0	22,5555	-2,04182	-2,90115	-22,2748
1663	0	0	0	0	23,1586	-1,89262	-10,2417	-20,6845
1664	0	0	0	0	26,0114	-1,74931	-17,579	-19,0921
1665	0	0	0	0	30,4904	-1,60458	-24,9177	-17,4986
1666	0	0	0	0	35,9957	-1,46179	-32,2589	-15,9034
1667	0	0	0	0	42,1256	-1,31776	-39,5995	-14,3078
1668	0	0	0	0	48,6465	-1,17461	-46,9417	-12,7113
1669	0	0	0	0	55,4185	-1,0307	-54,2827	-11,1148
1670	0	0	0	0	62,3615	-8,87E-01	-61,6245	-9,51791
1671	0	0	0	0	69,423	-7,43E-01	-68,9656	-7,92099
1672	0	0	0	0	76,5717	-6,00E-01	-76,3078	-6,32384
1673	0	0	0	0	83,7857	-4,56E-01	-83,6511	-4,72635
1674	0	0	0	0	91,0551	-3,13E-01	-91,0008	-3,12758
