*Node			
575	           0.	    -37.84375	   -223.59375
576	           0.	     -32.4375	    -248.4375
577	           0.	    -27.03125	   -273.28125
578	           0.	      -21.625	     -298.125
579	           0.	    -16.21875	   -322.96875
580	           0.	     -10.8125	    -347.8125
581	           0.	     -5.40625	   -372.65625
582	    24.833334	           0.	       -397.5
583	   49.6666679	           0.	       -397.5
584	         74.5	           0.	       -397.5
585	   99.3333359	           0.	       -397.5
586	   124.166664	           0.	       -397.5
587	         149.	   57.6666679	           0.
588	         149.	    28.833334	           0.
589	   124.166664	           0.	           0.
590	   99.3333359	           0.	           0.
591	         74.5	           0.	           0.
592	   49.6666679	           0.	           0.
593	    24.833334	           0.	           0.
594	           0.	    28.833334	           0.
595	           0.	   57.6666679	           0.
596	    24.833334	         86.5	           0.
597	   49.6666679	         86.5	           0.
598	         74.5	         86.5	           0.
599	   99.3333359	         86.5	           0.
600	   124.166664	         86.5	           0.
601	         149.	  -26.7299709	   82.2663879
602	         149.	  -50.8434258	   69.9799728
603	         149.	  -69.9799728	   50.8434258
604	         149.	  -82.2663879	   26.7299709
605	           0.	  -57.6666679	           0.
606	           0.	   -28.833334	           0.
607	   124.166664	           0.	         86.5
608	   99.3333359	           0.	         86.5
609	         74.5	           0.	         86.5
610	   49.6666679	           0.	         86.5
611	    24.833334	           0.	         86.5
612	           0.	  -26.7299709	   82.2663879
613	           0.	  -50.8434258	   69.9799728
614	           0.	  -69.9799728	   50.8434258
615	           0.	  -82.2663879	   26.7299709
616	           0.	      5.40625	   -372.65625
617	           0.	      10.8125	    -347.8125
618	           0.	     16.21875	   -322.96875
619	           0.	       21.625	     -298.125
620	           0.	     27.03125	   -273.28125
621	           0.	      32.4375	    -248.4375
622	           0.	     37.84375	   -223.59375
623	           0.	        43.25	      -198.75
624	           0.	     48.65625	   -173.90625
625	           0.	      54.0625	    -149.0625
626	           0.	     59.46875	   -124.21875
627	           0.	       64.875	      -99.375
628	           0.	     70.28125	    -74.53125
629	           0.	      75.6875	     -49.6875
630	           0.	     81.09375	    -24.84375
631	           0.	   82.2663879	   26.7299709
632	           0.	   69.9799728	   50.8434258
633	           0.	   50.8434258	   69.9799728
634	           0.	   26.7299709	   82.2663879
635	   1515.97058	     -5.40625	   -372.65625
636	   1515.97058	     -10.8125	    -347.8125
637	   1515.97058	    -16.21875	   -322.96875
638	   1515.97058	      -21.625	     -298.125
639	   1515.97058	    -27.03125	   -273.28125
640	   1515.97058	     -32.4375	    -248.4375
641	   1515.97058	    -37.84375	   -223.59375
642	   1515.97058	       -43.25	      -198.75
643	   1515.97058	    -48.65625	   -173.90625
644	   1515.97058	     -54.0625	    -149.0625
645	   1515.97058	    -59.46875	   -124.21875
646	   1515.97058	      -64.875	      -99.375
647	   1515.97058	    -70.28125	    -74.53125
648	   1515.97058	     -75.6875	     -49.6875
649	   1515.97058	    -81.09375	    -24.84375
650	   1490.94116	     -5.40625	   -372.65625
651	   1490.94116	     -10.8125	    -347.8125
652	   1490.94116	    -16.21875	   -322.96875
653	   1490.94116	      -21.625	     -298.125
654	   1490.94116	    -27.03125	   -273.28125
655	   1490.94116	     -32.4375	    -248.4375
656	   1490.94116	    -37.84375	   -223.59375
657	   1490.94116	       -43.25	      -198.75
658	   1490.94116	    -48.65625	   -173.90625
659	   1490.94116	     -54.0625	    -149.0625
660	   1490.94116	    -59.46875	   -124.21875
661	   1490.94116	      -64.875	      -99.375
662	   1490.94116	    -70.28125	    -74.53125
